stream_index	book	chapter	verse	predication_id	previous_predication_id	finite_verb	finite_lemma	finite_compact	subject_person	subject_number	subject_status	subject_source	continuity_status	continuity_source	previous_subject_person	previous_subject_number	previous_finite_verb	independence_status	subordination_status
897	1corintios	15	25	1corintios-15-25-P01	1corintios-15-24-P02	δεῖ	δέω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	καταργήσῃ	candidate	not_detected
898	1corintios	15	25	1corintios-15-25-P02	1corintios-15-25-P01	θῇ	τίθημι	V-AAS-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	δεῖ	candidate	not_detected
899	1corintios	15	26	1corintios-15-26-P01	1corintios-15-25-P02	καταργεῖται	καταργέω	V-PPI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	θῇ	candidate	not_detected
900	1corintios	15	27	1corintios-15-27-P01	1corintios-15-26-P01	ὑπέταξεν	ὑποτάσσω	V-AAI-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			καταργεῖται	candidate	not_detected
901	1corintios	15	27	1corintios-15-27-P02	1corintios-15-27-P01	εἴπῃ	λέγω	V-AAS-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	ὑπέταξεν	unresolved	candidate
902	1corintios	15	27	1corintios-15-27-P03	1corintios-15-27-P02	ὑποτέτακται	ὑποτάσσω	V-XPI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	εἴπῃ	unresolved	candidate
903	1corintios	15	28	1corintios-15-28-P01	1corintios-15-27-P03	ὑποταγῇ	ὑποτάσσω	V-APS-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ὑποτέτακται	unresolved	candidate
904	1corintios	15	28	1corintios-15-28-P02	1corintios-15-28-P01	ὑποταγήσεται	ὑποτάσσω	V-FPI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	ὑποταγῇ	candidate	not_detected
905	1corintios	15	28	1corintios-15-28-P03	1corintios-15-28-P02	ᾖ	εἰμί	V-PAS-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ὑποταγήσεται	unresolved	candidate
906	1corintios	15	29	1corintios-15-29-P01	1corintios-15-28-P03	ποιήσουσιν	ποιέω	V-FAI-3P	3	P	confirmed	finite_verb_morphology	shift	person_number_change	3	S	ᾖ	unresolved	candidate
907	1corintios	15	29	1corintios-15-29-P02	1corintios-15-29-P01	ἐγείρονται	ἐγείρω	V-PPI-3P			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	P	ποιήσουσιν	unresolved	candidate
908	1corintios	15	29	1corintios-15-29-P03	1corintios-15-29-P02	βαπτίζονται	βαπτίζω	V-PPI-3P	3	P	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ἐγείρονται	candidate	not_detected
909	1corintios	15	30	1corintios-15-30-P01	1corintios-15-29-P03	κινδυνεύομεν	κινδυνεύω	V-PAI-1P	1	P	confirmed	finite_verb_morphology	shift	person_number_change	3	P	βαπτίζονται	candidate	not_detected
910	1corintios	15	31	1corintios-15-31-P01	1corintios-15-30-P01	ἀποθνῄσκω	ἀποθνῄσκω	V-PAI-1S	1	S	confirmed	finite_verb_morphology	shift	person_number_change	1	P	κινδυνεύομεν	candidate	not_detected
911	1corintios	15	31	1corintios-15-31-P02	1corintios-15-31-P01	ἔχω	ἔχω	V-PAI-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	ἀποθνῄσκω	candidate	not_detected
912	1corintios	15	32	1corintios-15-32-P01	1corintios-15-31-P02	ἐθηριομάχησα	θηριομαχέω	V-AAI-1S	1	S	confirmed	finite_verb_morphology	same	person_number_match	1	S	ἔχω	unresolved	candidate
913	1corintios	15	32	1corintios-15-32-P02	1corintios-15-32-P01	ἐγείρονται	ἐγείρω	V-PPI-3P			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	1	S	ἐθηριομάχησα	unresolved	candidate
914	1corintios	15	32	1corintios-15-32-P03	1corintios-15-32-P02	φάγωμεν	ἐσθίω	V-AAS-1P	1	P	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ἐγείρονται	candidate	not_detected
915	1corintios	15	32	1corintios-15-32-P04	1corintios-15-32-P03	πίωμεν	πίνω	V-AAS-1P	1	P	confirmed	finite_verb_morphology	same	person_number_match	1	P	φάγωμεν	candidate	not_detected
916	1corintios	15	32	1corintios-15-32-P05	1corintios-15-32-P04	ἀποθνῄσκομεν	ἀποθνῄσκω	V-PAI-1P	1	P	confirmed	finite_verb_morphology	same	person_number_match	1	P	πίωμεν	candidate	not_detected
917	1corintios	15	33	1corintios-15-33-P01	1corintios-15-32-P05	πλανᾶσθε	πλανάω	V-PPD-2P	2	P	confirmed	finite_verb_morphology	shift	person_number_change	1	P	ἀποθνῄσκομεν	candidate	not_detected
918	1corintios	15	33	1corintios-15-33-P02	1corintios-15-33-P01	φθείρουσιν	φθείρω	V-PAI-3P	3	P	confirmed	finite_verb_morphology	shift	person_number_change	2	P	πλανᾶσθε	candidate	not_detected
919	1corintios	15	34	1corintios-15-34-P01	1corintios-15-33-P02	ἐκνήψατε	ἐκνήφω	V-AAD-2P	2	P	confirmed	finite_verb_morphology	shift	person_number_change	3	P	φθείρουσιν	candidate	not_detected
920	1corintios	15	34	1corintios-15-34-P02	1corintios-15-34-P01	ἁμαρτάνετε	ἁμαρτάνω	V-PAD-2P	2	P	confirmed	finite_verb_morphology	same	person_number_match	2	P	ἐκνήψατε	candidate	not_detected
921	1corintios	15	34	1corintios-15-34-P03	1corintios-15-34-P02	ἔχουσιν	ἔχω	V-PAI-3P			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	2	P	ἁμαρτάνετε	candidate	not_detected
922	1corintios	15	34	1corintios-15-34-P04	1corintios-15-34-P03	λαλῶ	λαλέω	V-PAI-1S	1	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ἔχουσιν	candidate	not_detected
923	1corintios	15	35	1corintios-15-35-P01	1corintios-15-34-P04	ἐρεῖ	λέγω	V-FAI-3S	3	S	confirmed	finite_verb_morphology	shift	person_number_change	1	S	λαλῶ	candidate	not_detected
924	1corintios	15	35	1corintios-15-35-P02	1corintios-15-35-P01	ἐγείρονται	ἐγείρω	V-PPI-3P	3	P	confirmed	finite_verb_morphology	shift	person_number_change	3	S	ἐρεῖ	candidate	not_detected
925	1corintios	15	35	1corintios-15-35-P03	1corintios-15-35-P02	ἔρχονται	ἔρχομαι	V-PMI-3P	3	P	confirmed	finite_verb_morphology	same	person_number_match	3	P	ἐγείρονται	candidate	not_detected
926	1corintios	15	36	1corintios-15-36-P01	1corintios-15-35-P03	σπείρεις	σπείρω	V-PAI-2S	2	S	confirmed	finite_verb_morphology	shift	person_number_change	3	P	ἔρχονται	candidate	not_detected
927	1corintios	15	36	1corintios-15-36-P02	1corintios-15-36-P01	ζῳοποιεῖται	ζῳοποιέω	V-PPI-3S	3	S	confirmed	finite_verb_morphology	shift	person_number_change	2	S	σπείρεις	candidate	not_detected
928	1corintios	15	36	1corintios-15-36-P03	1corintios-15-36-P02	ἀποθάνῃ	ἀποθνῄσκω	V-AAS-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	ζῳοποιεῖται	unresolved	candidate
929	1corintios	15	37	1corintios-15-37-P01	1corintios-15-36-P03	σπείρεις	σπείρω	V-PAI-2S	2	S	confirmed	finite_verb_morphology	shift	person_number_change	3	S	ἀποθάνῃ	candidate	not_detected
930	1corintios	15	37	1corintios-15-37-P02	1corintios-15-37-P01	σπείρεις	σπείρω	V-PAI-2S	2	S	confirmed	finite_verb_morphology	same	person_number_match	2	S	σπείρεις	candidate	not_detected
931	1corintios	15	37	1corintios-15-37-P03	1corintios-15-37-P02	τύχοι	τυγχάνω	V-AAO-3S	3	S	confirmed	finite_verb_morphology	shift	person_number_change	2	S	σπείρεις	unresolved	candidate
932	1corintios	15	38	1corintios-15-38-P01	1corintios-15-37-P03	δίδωσιν	δίδωμι	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	τύχοι	candidate	not_detected
933	1corintios	15	38	1corintios-15-38-P02	1corintios-15-38-P01	ἠθέλησεν	θέλω	V-AAI-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			δίδωσιν	unresolved	candidate
934	1corintios	15	41	1corintios-15-41-P01	1corintios-15-38-P02	διαφέρει	διαφέρω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	ἠθέλησεν	candidate	not_detected
935	1corintios	15	42	1corintios-15-42-P01	1corintios-15-41-P01	σπείρεται	σπείρω	V-PPI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	διαφέρει	candidate	not_detected
936	1corintios	15	42	1corintios-15-42-P02	1corintios-15-42-P01	ἐγείρεται	ἐγείρω	V-PPI-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			σπείρεται	candidate	not_detected
937	1corintios	15	43	1corintios-15-43-P01	1corintios-15-42-P02	σπείρεται	σπείρω	V-PPI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	ἐγείρεται	candidate	not_detected
938	1corintios	15	43	1corintios-15-43-P02	1corintios-15-43-P01	ἐγείρεται	ἐγείρω	V-PPI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	σπείρεται	candidate	not_detected
939	1corintios	15	43	1corintios-15-43-P03	1corintios-15-43-P02	σπείρεται	σπείρω	V-PPI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	ἐγείρεται	candidate	not_detected
940	1corintios	15	43	1corintios-15-43-P04	1corintios-15-43-P03	ἐγείρεται	ἐγείρω	V-PPI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	σπείρεται	candidate	not_detected
941	1corintios	15	44	1corintios-15-44-P01	1corintios-15-43-P04	σπείρεται	σπείρω	V-PPI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	ἐγείρεται	candidate	not_detected
942	1corintios	15	44	1corintios-15-44-P02	1corintios-15-44-P01	ἐγείρεται	ἐγείρω	V-PPI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	σπείρεται	candidate	not_detected
943	1corintios	15	44	1corintios-15-44-P03	1corintios-15-44-P02	ἔστιν	εἰμί	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number			ἐγείρεται	unresolved	candidate
944	1corintios	15	44	1corintios-15-44-P04	1corintios-15-44-P03	ἔστιν	εἰμί	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number			ἔστιν	candidate	not_detected
945	1corintios	15	45	1corintios-15-45-P01	1corintios-15-44-P04	γέγραπται	γράφω	V-XPI-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ἔστιν	candidate	not_detected
946	1corintios	15	45	1corintios-15-45-P02	1corintios-15-45-P01	ἐγένετο	γίνομαι	V-AMI-3S	3	S	confirmed	finite_verb_morphology	same	person_number_match	3	S	γέγραπται	candidate	not_detected
947	1corintios	15	49	1corintios-15-49-P01	1corintios-15-45-P02	ἐφορέσαμεν	φορέω	V-AAI-1P	1	P	confirmed	finite_verb_morphology	shift	person_number_change	3	S	ἐγένετο	unresolved	candidate
948	1corintios	15	49	1corintios-15-49-P02	1corintios-15-49-P01	φορέσομεν	φορέω	V-FAI-1P	1	P	confirmed	finite_verb_morphology	same	person_number_match	1	P	ἐφορέσαμεν	candidate	not_detected
949	1corintios	15	50	1corintios-15-50-P01	1corintios-15-49-P02	φημι	φημί	V-PAI-1S	1	S	confirmed	finite_verb_morphology	shift	person_number_change	1	P	φορέσομεν	candidate	not_detected
950	1corintios	15	50	1corintios-15-50-P02	1corintios-15-50-P01	δύναται	δύναμαι	V-PMI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	1	S	φημι	unresolved	candidate
951	1corintios	15	50	1corintios-15-50-P03	1corintios-15-50-P02	κληρονομεῖ	κληρονομέω	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number			δύναται	candidate	not_detected
952	1corintios	15	51	1corintios-15-51-P01	1corintios-15-50-P03	λέγω	λέγω	V-PAI-1S	1	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			κληρονομεῖ	candidate	not_detected
953	1corintios	15	51	1corintios-15-51-P02	1corintios-15-51-P01	κοιμηθησόμεθα	κοιμάομαι	V-FPI-1P	1	P	confirmed	finite_verb_morphology	shift	person_number_change	1	S	λέγω	candidate	not_detected
954	1corintios	15	51	1corintios-15-51-P03	1corintios-15-51-P02	ἀλλαγησόμεθα	ἀλλάσσω	V-FPI-1P	1	P	confirmed	finite_verb_morphology	same	person_number_match	1	P	κοιμηθησόμεθα	candidate	not_detected
955	1corintios	15	52	1corintios-15-52-P01	1corintios-15-51-P03	σαλπίσει	σαλπίζω	V-FAI-3S	3	S	confirmed	finite_verb_morphology	shift	person_number_change	1	P	ἀλλαγησόμεθα	candidate	not_detected
956	1corintios	15	52	1corintios-15-52-P02	1corintios-15-52-P01	ἐγερθήσονται	ἐγείρω	V-FPI-3P			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	σαλπίσει	candidate	not_detected
957	1corintios	15	52	1corintios-15-52-P03	1corintios-15-52-P02	ἀλλαγησόμεθα	ἀλλάσσω	V-FPI-1P	1	P	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ἐγερθήσονται	candidate	not_detected
958	1corintios	15	53	1corintios-15-53-P01	1corintios-15-52-P03	δεῖ	δέω	V-PAI-3S	3	S	confirmed	finite_verb_morphology	shift	person_number_change	1	P	ἀλλαγησόμεθα	candidate	not_detected
959	1corintios	15	54	1corintios-15-54-P01	1corintios-15-53-P01	ἐνδύσηται	ἐνδύω	V-AMS-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	δεῖ	unresolved	candidate
960	1corintios	15	54	1corintios-15-54-P02	1corintios-15-54-P01	ἐνδύσηται	ἐνδύω	V-AMS-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number			ἐνδύσηται	candidate	not_detected
961	1corintios	15	54	1corintios-15-54-P03	1corintios-15-54-P02	γενήσεται	γίνομαι	V-FMI-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ἐνδύσηται	candidate	not_detected
962	1corintios	15	54	1corintios-15-54-P04	1corintios-15-54-P03	κατεπόθη	καταπίνω	V-API-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	3	S	γενήσεται	candidate	not_detected
963	1corintios	15	58	1corintios-15-58-P01	1corintios-15-54-P04	γίνεσθε	γίνομαι	V-PMD-2P	2	P	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			κατεπόθη	unresolved	candidate
964	1corintios	15	58	1corintios-15-58-P02	1corintios-15-58-P01	ἔστιν	εἰμί	V-PAI-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	2	P	γίνεσθε	unresolved	candidate
965	1corintios	16	1	1corintios-16-1-P01	1corintios-15-58-P02	διέταξα	διατάσσω	V-AAI-1S	1	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ἔστιν	candidate	not_detected
966	1corintios	16	1	1corintios-16-1-P02	1corintios-16-1-P01	ποιήσατε	ποιέω	V-AAD-2P	2	P	confirmed	finite_verb_morphology	shift	person_number_change	1	S	διέταξα	candidate	not_detected
967	1corintios	16	2	1corintios-16-2-P01	1corintios-16-1-P02	τιθέτω	τίθημι	V-PAD-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	2	P	ποιήσατε	candidate	not_detected
968	1corintios	16	2	1corintios-16-2-P02	1corintios-16-2-P01	εὐοδῶται	εὐοδόομαι	V-PPS-3S	3	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			τιθέτω	unresolved	candidate
969	1corintios	16	2	1corintios-16-2-P03	1corintios-16-2-P02	ἔλθω	ἔρχομαι	V-AAS-1S	1	S	confirmed	finite_verb_morphology	shift	person_number_change	3	S	εὐοδῶται	unresolved	candidate
970	1corintios	16	2	1corintios-16-2-P04	1corintios-16-2-P03	γίνωνται	γίνομαι	V-PMS-3P			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	1	S	ἔλθω	candidate	not_detected
971	1corintios	16	3	1corintios-16-3-P01	1corintios-16-2-P04	παραγένωμαι	παραγίνομαι	V-AMS-1S	1	S	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			γίνωνται	unresolved	candidate
972	1corintios	16	3	1corintios-16-3-P02	1corintios-16-3-P01	δοκιμάσητε	δοκιμάζω	V-AAS-2P	2	P	confirmed	finite_verb_morphology	shift	person_number_change	1	S	παραγένωμαι	unresolved	candidate
973	1corintios	16	3	1corintios-16-3-P03	1corintios-16-3-P02	πέμψω	πέμπω	V-FAI-1S	1	S	confirmed	finite_verb_morphology	shift	person_number_change	2	P	δοκιμάσητε	candidate	not_detected
974	1corintios	16	4	1corintios-16-4-P01	1corintios-16-3-P03	ᾖ	εἰμί	V-PAS-3S			candidate	nearest_agreeing_nominative_no_visible_boundary	unresolved	missing_subject_person_or_number	1	S	πέμψω	unresolved	candidate
975	1corintios	16	4	1corintios-16-4-P02	1corintios-16-4-P01	πορεύσονται	πορεύομαι	V-FMI-3P	3	P	confirmed	finite_verb_morphology	unresolved	missing_subject_person_or_number			ᾖ	candidate	not_detected
