book	chapter	continuity_source	continuity_status	finite_compact	finite_verb	independence_status	movement_reason_count	movement_reasons	movement_status	predication_id	previous_predication_id	stream_index	subject_number	subject_person	subject_refinement_source	subject_refinement_status	subordination_status	verse	continuity_status_refined	continuity_refinement
1corintios	15	existing_continuity_status	same	V-AAS-3S	θῇ	candidate	0	[]	none	1corintios-15-25-P02	1corintios-15-25-P01	898	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	25	same	none
1corintios	15	existing_continuity_status	same	V-PPI-3S	καταργεῖται	candidate	0	[]	none	1corintios-15-26-P01	1corintios-15-25-P02	899	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	26	same	none
1corintios	15	existing_continuity_status	same	V-AAI-3S	ὑπέταξεν	candidate	0	[]	none	1corintios-15-27-P01	1corintios-15-26-P01	900	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	27	same	none
1corintios	15	existing_continuity_status	same	V-AAS-3S	εἴπῃ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-27-P02	1corintios-15-27-P01	901	S	3	finite_verb_morphology	explicit_or_morphological	candidate	27	same	none
1corintios	15	existing_continuity_status	same	V-XPI-3S	ὑποτέτακται	unresolved	0	[]	none	1corintios-15-27-P03	1corintios-15-27-P02	902	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	27	same	none
1corintios	15	existing_continuity_status	same	V-APS-3S	ὑποταγῇ	unresolved	0	[]	none	1corintios-15-28-P01	1corintios-15-27-P03	903	S	3	finite_verb_morphology	explicit_or_morphological	candidate	28	same	none
1corintios	15	existing_continuity_status	same	V-FPI-3S	ὑποταγήσεται	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-28-P02	1corintios-15-28-P01	904	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	28	same	none
1corintios	15	existing_continuity_status	same	V-PAS-3S	ᾖ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-28-P03	1corintios-15-28-P02	905	S	3	finite_verb_morphology	explicit_or_morphological	candidate	28	same	none
1corintios	15	existing_continuity_status	shift	V-FAI-3P	ποιήσουσιν	unresolved	2	"[""number_change"", ""subject_shift""]"	candidate	1corintios-15-29-P01	1corintios-15-28-P03	906	P	3	finite_verb_morphology	explicit_or_morphological	candidate	29	shift	none
1corintios	15	existing_continuity_status	same	V-PPI-3P	ἐγείρονται	unresolved	0	[]	none	1corintios-15-29-P02	1corintios-15-29-P01	907	P	3	finite_compact_person_number	finite_morphology_fallback	candidate	29	same	none
1corintios	15	existing_continuity_status	same	V-PPI-3P	βαπτίζονται	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-29-P03	1corintios-15-29-P02	908	P	3	finite_verb_morphology	explicit_or_morphological	not_detected	29	same	none
1corintios	15	existing_continuity_status	shift	V-PAI-1P	κινδυνεύομεν	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-15-30-P01	1corintios-15-29-P03	909	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	30	shift	none
1corintios	15	existing_continuity_status	shift	V-PAI-1S	ἀποθνῄσκω	candidate	2	"[""number_change"", ""subject_shift""]"	candidate	1corintios-15-31-P01	1corintios-15-30-P01	910	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	31	shift	none
1corintios	15	existing_continuity_status	same	V-PAI-1S	ἔχω	candidate	0	[]	none	1corintios-15-31-P02	1corintios-15-31-P01	911	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	31	same	none
1corintios	15	existing_continuity_status	same	V-AAI-1S	ἐθηριομάχησα	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-32-P01	1corintios-15-31-P02	912	S	1	finite_verb_morphology	explicit_or_morphological	candidate	32	same	none
1corintios	15	existing_continuity_status	shift	V-PPI-3P	ἐγείρονται	unresolved	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-15-32-P02	1corintios-15-32-P01	913	P	3	finite_compact_person_number	finite_morphology_fallback	candidate	32	shift	none
1corintios	15	existing_continuity_status	shift	V-AAS-1P	φάγωμεν	candidate	4	"[""independence_transition"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-15-32-P03	1corintios-15-32-P02	914	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	32	shift	none
1corintios	15	existing_continuity_status	same	V-AAS-1P	πίωμεν	candidate	0	[]	none	1corintios-15-32-P04	1corintios-15-32-P03	915	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	32	same	none
1corintios	15	existing_continuity_status	same	V-PAI-1P	ἀποθνῄσκομεν	candidate	0	[]	none	1corintios-15-32-P05	1corintios-15-32-P04	916	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	32	same	none
1corintios	15	existing_continuity_status	shift	V-PPD-2P	πλανᾶσθε	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-15-33-P01	1corintios-15-32-P05	917	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	33	shift	none
1corintios	15	existing_continuity_status	shift	V-PAI-3P	φθείρουσιν	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-15-33-P02	1corintios-15-33-P01	918	P	3	finite_verb_morphology	explicit_or_morphological	not_detected	33	shift	none
1corintios	15	existing_continuity_status	shift	V-AAD-2P	ἐκνήψατε	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-15-34-P01	1corintios-15-33-P02	919	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	34	shift	none
1corintios	15	existing_continuity_status	same	V-PAD-2P	ἁμαρτάνετε	candidate	0	[]	none	1corintios-15-34-P02	1corintios-15-34-P01	920	P	2	finite_verb_morphology	explicit_or_morphological	not_detected	34	same	none
1corintios	15	existing_continuity_status	shift	V-PAI-3P	ἔχουσιν	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-15-34-P03	1corintios-15-34-P02	921	P	3	finite_compact_person_number	finite_morphology_fallback	not_detected	34	shift	none
1corintios	15	existing_continuity_status	shift	V-PAI-1S	λαλῶ	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-15-34-P04	1corintios-15-34-P03	922	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	34	shift	none
1corintios	15	existing_continuity_status	shift	V-FAI-3S	ἐρεῖ	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-15-35-P01	1corintios-15-34-P04	923	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	35	shift	none
1corintios	15	existing_continuity_status	shift	V-PPI-3P	ἐγείρονται	candidate	2	"[""number_change"", ""subject_shift""]"	candidate	1corintios-15-35-P02	1corintios-15-35-P01	924	P	3	finite_verb_morphology	explicit_or_morphological	not_detected	35	shift	none
1corintios	15	existing_continuity_status	same	V-PMI-3P	ἔρχονται	candidate	0	[]	none	1corintios-15-35-P03	1corintios-15-35-P02	925	P	3	finite_verb_morphology	explicit_or_morphological	not_detected	35	same	none
1corintios	15	existing_continuity_status	shift	V-PAI-2S	σπείρεις	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-15-36-P01	1corintios-15-35-P03	926	S	2	finite_verb_morphology	explicit_or_morphological	not_detected	36	shift	none
1corintios	15	existing_continuity_status	shift	V-PPI-3S	ζῳοποιεῖται	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-15-36-P02	1corintios-15-36-P01	927	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	36	shift	none
1corintios	15	existing_continuity_status	same	V-AAS-3S	ἀποθάνῃ	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-36-P03	1corintios-15-36-P02	928	S	3	finite_verb_morphology	explicit_or_morphological	candidate	36	same	none
1corintios	15	existing_continuity_status	shift	V-PAI-2S	σπείρεις	candidate	4	"[""independence_transition"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-15-37-P01	1corintios-15-36-P03	929	S	2	finite_verb_morphology	explicit_or_morphological	not_detected	37	shift	none
1corintios	15	existing_continuity_status	same	V-PAI-2S	σπείρεις	candidate	0	[]	none	1corintios-15-37-P02	1corintios-15-37-P01	930	S	2	finite_verb_morphology	explicit_or_morphological	not_detected	37	same	none
1corintios	15	existing_continuity_status	shift	V-AAO-3S	τύχοι	unresolved	4	"[""independence_transition"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-15-37-P03	1corintios-15-37-P02	931	S	3	finite_verb_morphology	explicit_or_morphological	candidate	37	shift	none
1corintios	15	existing_continuity_status	same	V-PAI-3S	δίδωσιν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-38-P01	1corintios-15-37-P03	932	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	38	same	none
1corintios	15	existing_continuity_status	same	V-AAI-3S	ἠθέλησεν	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-38-P02	1corintios-15-38-P01	933	S	3	finite_verb_morphology	explicit_or_morphological	candidate	38	same	none
1corintios	15	existing_continuity_status	same	V-PAI-3S	διαφέρει	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-41-P01	1corintios-15-38-P02	934	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	41	same	none
1corintios	15	existing_continuity_status	same	V-PPI-3S	σπείρεται	candidate	0	[]	none	1corintios-15-42-P01	1corintios-15-41-P01	935	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	42	same	none
1corintios	15	existing_continuity_status	same	V-PPI-3S	ἐγείρεται	candidate	0	[]	none	1corintios-15-42-P02	1corintios-15-42-P01	936	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	42	same	none
1corintios	15	existing_continuity_status	same	V-PPI-3S	σπείρεται	candidate	0	[]	none	1corintios-15-43-P01	1corintios-15-42-P02	937	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	43	same	none
1corintios	15	existing_continuity_status	same	V-PPI-3S	ἐγείρεται	candidate	0	[]	none	1corintios-15-43-P02	1corintios-15-43-P01	938	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	43	same	none
1corintios	15	existing_continuity_status	same	V-PPI-3S	σπείρεται	candidate	0	[]	none	1corintios-15-43-P03	1corintios-15-43-P02	939	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	43	same	none
1corintios	15	existing_continuity_status	same	V-PPI-3S	ἐγείρεται	candidate	0	[]	none	1corintios-15-43-P04	1corintios-15-43-P03	940	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	43	same	none
1corintios	15	existing_continuity_status	same	V-PPI-3S	σπείρεται	candidate	0	[]	none	1corintios-15-44-P01	1corintios-15-43-P04	941	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	44	same	none
1corintios	15	existing_continuity_status	same	V-PPI-3S	ἐγείρεται	candidate	0	[]	none	1corintios-15-44-P02	1corintios-15-44-P01	942	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	44	same	none
1corintios	15	existing_continuity_status	same	V-PAI-3S	ἔστιν	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-44-P03	1corintios-15-44-P02	943	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	44	same	none
1corintios	15	existing_continuity_status	same	V-PAI-3S	ἔστιν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-44-P04	1corintios-15-44-P03	944	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	44	same	none
1corintios	15	existing_continuity_status	same	V-XPI-3S	γέγραπται	candidate	0	[]	none	1corintios-15-45-P01	1corintios-15-44-P04	945	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	45	same	none
1corintios	15	existing_continuity_status	same	V-AMI-3S	ἐγένετο	candidate	0	[]	none	1corintios-15-45-P02	1corintios-15-45-P01	946	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	45	same	none
1corintios	15	existing_continuity_status	shift	V-AAI-1P	ἐφορέσαμεν	unresolved	5	"[""independence_transition"", ""number_change"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-15-49-P01	1corintios-15-45-P02	947	P	1	finite_verb_morphology	explicit_or_morphological	candidate	49	shift	none
1corintios	15	existing_continuity_status	same	V-FAI-1P	φορέσομεν	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-49-P02	1corintios-15-49-P01	948	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	49	same	none
1corintios	15	existing_continuity_status	shift	V-PAI-1S	φημι	candidate	2	"[""number_change"", ""subject_shift""]"	candidate	1corintios-15-50-P01	1corintios-15-49-P02	949	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	50	shift	none
1corintios	15	existing_continuity_status	shift	V-PMI-3S	δύναται	unresolved	4	"[""independence_transition"", ""person_change"", ""subject_shift"", ""subordination_transition""]"	strong	1corintios-15-50-P02	1corintios-15-50-P01	950	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	50	shift	none
1corintios	15	existing_continuity_status	same	V-PAI-3S	κληρονομεῖ	candidate	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-50-P03	1corintios-15-50-P02	951	S	3	finite_compact_person_number	finite_morphology_fallback	not_detected	50	same	none
1corintios	15	existing_continuity_status	shift	V-PAI-1S	λέγω	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-15-51-P01	1corintios-15-50-P03	952	S	1	finite_verb_morphology	explicit_or_morphological	not_detected	51	shift	none
1corintios	15	existing_continuity_status	shift	V-FPI-1P	κοιμηθησόμεθα	candidate	2	"[""number_change"", ""subject_shift""]"	candidate	1corintios-15-51-P02	1corintios-15-51-P01	953	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	51	shift	none
1corintios	15	existing_continuity_status	same	V-FPI-1P	ἀλλαγησόμεθα	candidate	0	[]	none	1corintios-15-51-P03	1corintios-15-51-P02	954	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	51	same	none
1corintios	15	existing_continuity_status	shift	V-FAI-3S	σαλπίσει	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-15-52-P01	1corintios-15-51-P03	955	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	52	shift	none
1corintios	15	existing_continuity_status	shift	V-FPI-3P	ἐγερθήσονται	candidate	2	"[""number_change"", ""subject_shift""]"	candidate	1corintios-15-52-P02	1corintios-15-52-P01	956	P	3	finite_compact_person_number	finite_morphology_fallback	not_detected	52	shift	none
1corintios	15	existing_continuity_status	shift	V-FPI-1P	ἀλλαγησόμεθα	candidate	2	"[""person_change"", ""subject_shift""]"	candidate	1corintios-15-52-P03	1corintios-15-52-P02	957	P	1	finite_verb_morphology	explicit_or_morphological	not_detected	52	shift	none
1corintios	15	existing_continuity_status	shift	V-PAI-3S	δεῖ	candidate	3	"[""number_change"", ""person_change"", ""subject_shift""]"	strong	1corintios-15-53-P01	1corintios-15-52-P03	958	S	3	finite_verb_morphology	explicit_or_morphological	not_detected	53	shift	none
1corintios	15	existing_continuity_status	same	V-AMS-3S	ἐνδύσηται	unresolved	2	"[""independence_transition"", ""subordination_transition""]"	candidate	1corintios-15-54-P01	1corintios-15-53-P01	959	S	3	finite_compact_person_number	finite_morphology_fallback	candidate	54	same	none
