paso9_support_id	book	chapter	verse	reference	stream_index	predication_id	connector_support	continuity_support	candidate_labels	confidence	evidence_sources	final_label_assigned
P900713	1corintios	13	7	13:7	713	1corintios-13-7-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900714	1corintios	13	7	13:7	714	1corintios-13-7-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900715	1corintios	13	7	13:7	715	1corintios-13-7-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900716	1corintios	13	8	13:8	716	1corintios-13-8-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900717	1corintios	13	8	13:8	717	1corintios-13-8-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900718	1corintios	13	8	13:8	718	1corintios-13-8-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900719	1corintios	13	8	13:8	719	1corintios-13-8-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900720	1corintios	13	9	13:9	720	1corintios-13-9-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900721	1corintios	13	9	13:9	721	1corintios-13-9-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900722	1corintios	13	10	13:10	722	1corintios-13-10-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900723	1corintios	13	10	13:10	723	1corintios-13-10-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""connector:οταν:temporal"", ""continuity:same"", ""audit:not_shift""]"	False
P900724	1corintios	13	11	13:11	724	1corintios-13-11-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900725	1corintios	13	11	13:11	725	1corintios-13-11-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900726	1corintios	13	11	13:11	726	1corintios-13-11-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900727	1corintios	13	11	13:11	727	1corintios-13-11-P04	"[""ACLARA""]"	"[""EXPONE""]"	"[""ACLARA"", ""EXPONE""]"	moderate	"[""connector:ως:comparative"", ""continuity:same"", ""audit:not_shift""]"	False
P900728	1corintios	13	11	13:11	728	1corintios-13-11-P05	"[""ACLARA""]"	"[""EXPONE""]"	"[""ACLARA"", ""EXPONE""]"	moderate	"[""connector:ως:comparative"", ""continuity:same"", ""audit:not_shift""]"	False
P900729	1corintios	13	11	13:11	729	1corintios-13-11-P06	"[""ACLARA""]"	"[""EXPONE""]"	"[""ACLARA"", ""EXPONE""]"	moderate	"[""connector:ως:comparative"", ""continuity:same"", ""audit:not_shift""]"	False
P900730	1corintios	13	12	13:12	730	1corintios-13-12-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900731	1corintios	13	12	13:12	731	1corintios-13-12-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900732	1corintios	13	12	13:12	732	1corintios-13-12-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900733	1corintios	13	12	13:12	733	1corintios-13-12-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900734	1corintios	13	13	13:13	734	1corintios-13-13-P01	"[""ACLARA""]"	"[""ACLARA""]"	"[""ACLARA""]"	moderate	"[""connector:καθως:comparative"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900735	1corintios	14	1	14:1	735	1corintios-14-1-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900736	1corintios	14	1	14:1	736	1corintios-14-1-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900737	1corintios	14	1	14:1	737	1corintios-14-1-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900738	1corintios	14	2	14:2	738	1corintios-14-2-P01	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900739	1corintios	14	2	14:2	739	1corintios-14-2-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900740	1corintios	14	2	14:2	740	1corintios-14-2-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900741	1corintios	14	3	14:3	741	1corintios-14-3-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900742	1corintios	14	4	14:4	742	1corintios-14-4-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900743	1corintios	14	4	14:4	743	1corintios-14-4-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900744	1corintios	14	5	14:5	744	1corintios-14-5-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900745	1corintios	14	5	14:5	745	1corintios-14-5-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900746	1corintios	14	5	14:5	746	1corintios-14-5-P03	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900747	1corintios	14	5	14:5	747	1corintios-14-5-P04	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900748	1corintios	14	6	14:6	748	1corintios-14-6-P01	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900749	1corintios	14	6	14:6	749	1corintios-14-6-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900750	1corintios	14	6	14:6	750	1corintios-14-6-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900751	1corintios	14	7	14:7	751	1corintios-14-7-P01	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900752	1corintios	14	7	14:7	752	1corintios-14-7-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900753	1corintios	14	8	14:8	753	1corintios-14-8-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900754	1corintios	14	8	14:8	754	1corintios-14-8-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900755	1corintios	14	9	14:9	755	1corintios-14-9-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900756	1corintios	14	9	14:9	756	1corintios-14-9-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900757	1corintios	14	9	14:9	757	1corintios-14-9-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900758	1corintios	14	10	14:10	758	1corintios-14-10-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900759	1corintios	14	10	14:10	759	1corintios-14-10-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900760	1corintios	14	11	14:11	760	1corintios-14-11-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900761	1corintios	14	11	14:11	761	1corintios-14-11-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900762	1corintios	14	12	14:12	762	1corintios-14-12-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900763	1corintios	14	12	14:12	763	1corintios-14-12-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900764	1corintios	14	12	14:12	764	1corintios-14-12-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900765	1corintios	14	13	14:13	765	1corintios-14-13-P01	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900766	1corintios	14	13	14:13	766	1corintios-14-13-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900767	1corintios	14	14	14:14	767	1corintios-14-14-P01	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900768	1corintios	14	14	14:14	768	1corintios-14-14-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900769	1corintios	14	14	14:14	769	1corintios-14-14-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900770	1corintios	14	15	14:15	770	1corintios-14-15-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900771	1corintios	14	15	14:15	771	1corintios-14-15-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900772	1corintios	14	15	14:15	772	1corintios-14-15-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900773	1corintios	14	15	14:15	773	1corintios-14-15-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900774	1corintios	14	15	14:15	774	1corintios-14-15-P05	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900775	1corintios	14	16	14:16	775	1corintios-14-16-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900776	1corintios	14	16	14:16	776	1corintios-14-16-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900777	1corintios	14	16	14:16	777	1corintios-14-16-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900778	1corintios	14	16	14:16	778	1corintios-14-16-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900779	1corintios	14	17	14:17	779	1corintios-14-17-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900780	1corintios	14	17	14:17	780	1corintios-14-17-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900781	1corintios	14	18	14:18	781	1corintios-14-18-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900782	1corintios	14	18	14:18	782	1corintios-14-18-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900783	1corintios	14	19	14:19	783	1corintios-14-19-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900784	1corintios	14	19	14:19	784	1corintios-14-19-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900785	1corintios	14	20	14:20	785	1corintios-14-20-P01	"[""PROPÓSITO""]"	"[""ACLARA""]"	"[""PROPÓSITO"", ""ACLARA""]"	moderate	"[""connector:ινα:purpose"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900786	1corintios	14	20	14:20	786	1corintios-14-20-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900787	1corintios	14	20	14:20	787	1corintios-14-20-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900788	1corintios	14	21	14:21	788	1corintios-14-21-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900789	1corintios	14	21	14:21	789	1corintios-14-21-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900790	1corintios	14	21	14:21	790	1corintios-14-21-P03	"[""RAZÓN"", ""ACLARA""]"	"[""ACLARA""]"	"[""RAZÓN"", ""ACLARA""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900791	1corintios	14	21	14:21	791	1corintios-14-21-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900792	1corintios	14	22	14:22	792	1corintios-14-22-P01	"[""RESULTADO""]"	"[""ACLARA""]"	"[""RESULTADO"", ""ACLARA""]"	moderate	"[""connector:ωστε:inferential"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900793	1corintios	14	23	14:23	793	1corintios-14-23-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900794	1corintios	14	23	14:23	794	1corintios-14-23-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900795	1corintios	14	23	14:23	795	1corintios-14-23-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900796	1corintios	14	23	14:23	796	1corintios-14-23-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900797	1corintios	14	23	14:23	797	1corintios-14-23-P05	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900798	1corintios	14	24	14:24	798	1corintios-14-24-P01	"[""RAZÓN"", ""ACLARA""]"	"[""ACLARA""]"	"[""RAZÓN"", ""ACLARA""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900799	1corintios	14	24	14:24	799	1corintios-14-24-P02	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:εαν:conditional"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900800	1corintios	14	24	14:24	800	1corintios-14-24-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900801	1corintios	14	24	14:24	801	1corintios-14-24-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900802	1corintios	14	25	14:25	802	1corintios-14-25-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900803	1corintios	14	25	14:25	803	1corintios-14-25-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900804	1corintios	14	25	14:25	804	1corintios-14-25-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900805	1corintios	14	26	14:26	805	1corintios-14-26-P01	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900806	1corintios	14	26	14:26	806	1corintios-14-26-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900807	1corintios	14	26	14:26	807	1corintios-14-26-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""connector:οταν:temporal"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900808	1corintios	14	26	14:26	808	1corintios-14-26-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900809	1corintios	14	26	14:26	809	1corintios-14-26-P05	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900810	1corintios	14	26	14:26	810	1corintios-14-26-P06	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900811	1corintios	14	26	14:26	811	1corintios-14-26-P07	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900812	1corintios	14	26	14:26	812	1corintios-14-26-P08	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900813	1corintios	14	27	14:27	813	1corintios-14-27-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900814	1corintios	14	27	14:27	814	1corintios-14-27-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900815	1corintios	14	28	14:28	815	1corintios-14-28-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900816	1corintios	14	28	14:28	816	1corintios-14-28-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900817	1corintios	14	28	14:28	817	1corintios-14-28-P03	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900818	1corintios	14	29	14:29	818	1corintios-14-29-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900819	1corintios	14	29	14:29	819	1corintios-14-29-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900820	1corintios	14	30	14:30	820	1corintios-14-30-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900821	1corintios	14	30	14:30	821	1corintios-14-30-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:εαν:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900822	1corintios	14	31	14:31	822	1corintios-14-31-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900823	1corintios	14	31	14:31	823	1corintios-14-31-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900824	1corintios	14	31	14:31	824	1corintios-14-31-P03	"[""PROPÓSITO""]"	"[""EXPONE""]"	"[""PROPÓSITO"", ""EXPONE""]"	moderate	"[""connector:ινα:purpose"", ""continuity:same"", ""audit:not_shift""]"	False
P900825	1corintios	14	32	14:32	825	1corintios-14-32-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900826	1corintios	14	33	14:33	826	1corintios-14-33-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900827	1corintios	14	34	14:34	827	1corintios-14-34-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900828	1corintios	14	34	14:34	828	1corintios-14-34-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900829	1corintios	14	34	14:34	829	1corintios-14-34-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900830	1corintios	14	34	14:34	830	1corintios-14-34-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900831	1corintios	14	35	14:35	831	1corintios-14-35-P01	"[""ACLARA""]"	"[""ACLARA""]"	"[""ACLARA""]"	moderate	"[""connector:καθως:comparative"", ""continuity:shift"", ""audit:weak_shift""]"	False
P900832	1corintios	14	35	14:35	832	1corintios-14-35-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900833	1corintios	14	35	14:35	833	1corintios-14-35-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:weak_shift""]"	False
P900834	1corintios	14	36	14:36	834	1corintios-14-36-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900835	1corintios	14	36	14:36	835	1corintios-14-36-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900836	1corintios	14	37	14:37	836	1corintios-14-37-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900837	1corintios	14	37	14:37	837	1corintios-14-37-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900838	1corintios	14	37	14:37	838	1corintios-14-37-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900839	1corintios	14	37	14:37	839	1corintios-14-37-P04	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900840	1corintios	14	38	14:38	840	1corintios-14-38-P01	"[""RAZÓN"", ""ACLARA""]"	"[""EXPONE""]"	"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	moderate	"[""connector:οτι:explanatory"", ""continuity:same"", ""audit:not_shift""]"	False
P900841	1corintios	14	38	14:38	841	1corintios-14-38-P02	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900842	1corintios	14	39	14:39	842	1corintios-14-39-P01	"[""RESULTADO""]"	"[""ACLARA""]"	"[""RESULTADO"", ""ACLARA""]"	moderate	"[""connector:ωστε:inferential"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900843	1corintios	14	39	14:39	843	1corintios-14-39-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900844	1corintios	14	40	14:40	844	1corintios-14-40-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900845	1corintios	15	1	15:1	845	1corintios-15-1-P01	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900846	1corintios	15	1	15:1	846	1corintios-15-1-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900847	1corintios	15	1	15:1	847	1corintios-15-1-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900848	1corintios	15	1	15:1	848	1corintios-15-1-P04	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900849	1corintios	15	2	15:2	849	1corintios-15-2-P01	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900850	1corintios	15	2	15:2	850	1corintios-15-2-P02	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900851	1corintios	15	2	15:2	851	1corintios-15-2-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900852	1corintios	15	2	15:2	852	1corintios-15-2-P04	"[""CONDICIÓN""]"	"[""EXPONE""]"	"[""CONDICIÓN"", ""EXPONE""]"	moderate	"[""connector:ει:conditional"", ""continuity:same"", ""audit:not_shift""]"	False
P900853	1corintios	15	3	15:3	853	1corintios-15-3-P01	"[""CONDICIÓN""]"	"[""ACLARA""]"	"[""CONDICIÓN"", ""ACLARA""]"	moderate	"[""connector:ει:conditional"", ""continuity:shift"", ""audit:demonstrable_shift""]"	False
P900854	1corintios	15	3	15:3	854	1corintios-15-3-P02	[]	"[""EXPONE""]"	"[""EXPONE""]"	low	"[""continuity:same"", ""audit:not_shift""]"	False
P900855	1corintios	15	3	15:3	855	1corintios-15-3-P03	[]	"[""ACLARA""]"	"[""ACLARA""]"	low	"[""continuity:shift"", ""audit:demonstrable_shift""]"	False
