BOOK	CH	VS	LAYER	ITEM_ID	ITEM_TYPE	SURFACE	CLASSIFICATION	ALLOWED_DOWNSTREAM_USE	BLOCKS_PASO_RENDERING	REASON	SOURCE_FILE
1corintios	1	28	step4-clause-ownership	cn1	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	28	step4-clause-ownership	cn2	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	28	step4-clause-ownership	cn3	internal-negation	μὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	28	step4-clause-ownership	cn4	subordinate	ἵνα	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	29	step4-clause-ownership	cn1	subordinate	ὅπως	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	29	step4-clause-ownership	cn2	internal-negation	μὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	30	step4-clause-ownership	cn1	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	30	step4-clause-ownership	cn2	coordinate	τε	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	30	step4-clause-ownership	cn3	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	30	step4-clause-ownership	cn4	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	31	step4-clause-ownership	cn1	subordinate	ἵνα	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	1	31	step4-clause-ownership	cn2	subordinate	καθὼς	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	1	step4-clause-ownership	cn1	internal-negation	οὐ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	1	step4-clause-ownership	cn2	coordinate	ἢ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	2	step4-clause-ownership	cn1	internal-negation	οὐ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	2	step4-clause-ownership	cn2	subordinate	γὰρ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	2	step4-clause-ownership	cn3	subordinate	εἰ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	2	step4-clause-ownership	cn4	internal-negation	μὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	2	step4-clause-ownership	cn5	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	3	step4-clause-ownership	cn1	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	3	step4-clause-ownership	cn2	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	4	step4-clause-ownership	cn1	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	4	step4-clause-ownership	cn2	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	4	step4-clause-ownership	cn3	internal-negation	οὐκ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	4	step4-clause-ownership	cn4	coordinate	ἀλλʼ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	4	step4-clause-ownership	cn5	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	5	step4-clause-ownership	cn1	subordinate	ἵνα	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	5	step4-clause-ownership	cn2	internal-negation	μὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	5	step4-clause-ownership	cn3	coordinate	ἀλλʼ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	6	step4-clause-ownership	cn1	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	6	step4-clause-ownership	cn2	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	6	step4-clause-ownership	cn3	internal-negation	οὐ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	6	step4-clause-ownership	cn4	coordinate	οὐδὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	7	step4-clause-ownership	cn1	coordinate	ἀλλὰ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	8	step4-clause-ownership	cn1	subordinate	εἰ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	8	step4-clause-ownership	cn2	subordinate	γὰρ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	8	step4-clause-ownership	cn3	internal-negation	οὐκ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	9	step4-clause-ownership	cn1	coordinate	ἀλλὰ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	9	step4-clause-ownership	cn2	subordinate	καθὼς	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	9	step4-clause-ownership	cn3	internal-negation	οὐκ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	9	step4-clause-ownership	cn4	coordinate	καὶ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	9	step4-clause-ownership	cn5	internal-negation	οὐκ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	9	step4-clause-ownership	cn6	coordinate	καὶ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	9	step4-clause-ownership	cn7	internal-negation	οὐκ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	10	step4-clause-ownership	cn1	subordinate	γὰρ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	10	step4-clause-ownership	cn2	subordinate	γὰρ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	10	step4-clause-ownership	cn3	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	11	step4-clause-ownership	cn1	subordinate	γὰρ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	11	step4-clause-ownership	cn2	subordinate	εἰ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	11	step4-clause-ownership	cn3	internal-negation	μὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	11	step4-clause-ownership	cn4	coordinate	καὶ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	11	step4-clause-ownership	cn5	subordinate	εἰ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	11	step4-clause-ownership	cn6	internal-negation	μὴ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	12	step4-clause-ownership	cn1	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	12	step4-clause-ownership	cn2	internal-negation	οὐ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	12	step4-clause-ownership	cn3	coordinate	ἀλλὰ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	12	step4-clause-ownership	cn4	subordinate	ἵνα	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	13	step4-clause-ownership	cn1	coordinate	καὶ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	13	step4-clause-ownership	cn2	internal-negation	οὐκ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	13	step4-clause-ownership	cn3	coordinate	ἀλλʼ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	14	step4-clause-ownership	cn1	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	14	step4-clause-ownership	cn2	internal-negation	οὐ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	14	step4-clause-ownership	cn3	subordinate	γὰρ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	14	step4-clause-ownership	cn4	coordinate	καὶ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	14	step4-clause-ownership	cn5	internal-negation	οὐ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	14	step4-clause-ownership	cn6	subordinate	ὅτι	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	15	step4-clause-ownership	cn1	coordinate	δὲ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	15	step4-clause-ownership	cn2	coordinate	δὲ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	16	step4-clause-ownership	cn1	subordinate	γὰρ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	2	16	step4-clause-ownership	cn2	coordinate	δὲ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	1	step4-clause-ownership	cn1	internal-negation	οὐκ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	1	step4-clause-ownership	cn2	subordinate	ὡς	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	1	step4-clause-ownership	cn3	coordinate	ἀλλʼ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	1	step4-clause-ownership	cn4	subordinate	ὡς	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	1	step4-clause-ownership	cn5	subordinate	ὡς	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	2	step4-clause-ownership	cn1	internal-negation	οὐ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	2	step4-clause-ownership	cn2	subordinate	γὰρ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	2	step4-clause-ownership	cn3	coordinate	ἀλλʼ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	2	step4-clause-ownership	cn4	coordinate	οὐδὲ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	3	step4-clause-ownership	cn1	subordinate	γὰρ	REVIEW	review-only	yes	Ownership is unresolved or cross-verse pending	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	3	step4-clause-ownership	cn2	subordinate	γὰρ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	3	step4-clause-ownership	cn3	coordinate	καὶ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
1corintios	3	3	step4-clause-ownership	cn4	coordinate	καὶ	REVIEW	review-only; possible-ownership-input	yes	Ownership has source and target but remains suggested	MNA/roots-greek/dataset/1corintios-clause-ownership.tsv
