paso13_action_support_id	book	chapter	verse	reference	stream_index	predication_id	subject_support	verb_support	scope_support	paso9_candidate_labels	continuity_field_state	minimal_action_support	confidence	evidence	final_action_statement_assigned
P1300937	1corintios	15	43	15:43	937	1corintios-15-43-P01	implicit-3S	σπείρεται		"[""EXPONE""]"	stable	implicit-3S — σπείρεται	low	"[""verb:σπείρεται"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300938	1corintios	15	43	15:43	938	1corintios-15-43-P02	implicit-3S	ἐγείρεται		"[""EXPONE""]"	stable	implicit-3S — ἐγείρεται	low	"[""verb:ἐγείρεται"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300939	1corintios	15	43	15:43	939	1corintios-15-43-P03	implicit-3S	σπείρεται		"[""EXPONE""]"	stable	implicit-3S — σπείρεται	low	"[""verb:σπείρεται"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300940	1corintios	15	43	15:43	940	1corintios-15-43-P04	implicit-3S	ἐγείρεται		"[""EXPONE""]"	stable	implicit-3S — ἐγείρεται	low	"[""verb:ἐγείρεται"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300941	1corintios	15	44	15:44	941	1corintios-15-44-P01	implicit-3S	σπείρεται		"[""EXPONE""]"	stable	implicit-3S — σπείρεται	low	"[""verb:σπείρεται"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300942	1corintios	15	44	15:44	942	1corintios-15-44-P02	unknown	ἐγείρεται		"[""EXPONE""]"	stable	sujeto no resuelto — ἐγείρεται	low	"[""verb:ἐγείρεται"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300943	1corintios	15	44	15:44	943	1corintios-15-44-P03	unknown	ἔστιν		"[""EXPONE""]"	stable	sujeto no resuelto — ἔστιν	low	"[""verb:ἔστιν"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300944	1corintios	15	44	15:44	944	1corintios-15-44-P04	unknown	ἔστιν		"[""CONDICIÓN"", ""EXPONE""]"	stable	sujeto no resuelto — ἔστιν	low	"[""verb:ἔστιν"", ""subject:unknown"", ""field:stable"", ""paso9:CONDICIÓN,EXPONE""]"	False
P1300945	1corintios	15	45	15:45	945	1corintios-15-45-P01	implicit-3S	γέγραπται		"[""EXPONE""]"	stable	implicit-3S — γέγραπται	low	"[""verb:γέγραπται"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300946	1corintios	15	45	15:45	946	1corintios-15-45-P02	implicit-3S	ἐγένετο		"[""EXPONE""]"	stable	implicit-3S — ἐγένετο	low	"[""verb:ἐγένετο"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300947	1corintios	15	49	15:49	947	1corintios-15-49-P01	implicit-1P	ἐφορέσαμεν		"[""ACLARA""]"	unstable	implicit-1P — ἐφορέσαμεν	low	"[""verb:ἐφορέσαμεν"", ""subject:implicit-1P"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300948	1corintios	15	49	15:49	948	1corintios-15-49-P02	implicit-1P	φορέσομεν		"[""ACLARA"", ""EXPONE""]"	stable	implicit-1P — φορέσομεν	low	"[""verb:φορέσομεν"", ""subject:implicit-1P"", ""field:stable"", ""paso9:ACLARA,EXPONE""]"	False
P1300949	1corintios	15	50	15:50	949	1corintios-15-50-P01	implicit-1S	φημι		"[""ACLARA""]"	recovering	implicit-1S — φημι	low	"[""verb:φημι"", ""subject:implicit-1S"", ""field:recovering"", ""paso9:ACLARA""]"	False
P1300950	1corintios	15	50	15:50	950	1corintios-15-50-P02	unknown	δύναται		"[""ACLARA""]"	unstable	sujeto no resuelto — δύναται	low	"[""verb:δύναται"", ""subject:unknown"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300951	1corintios	15	50	15:50	951	1corintios-15-50-P03	unknown	κληρονομεῖ		"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	stable	sujeto no resuelto — κληρονομεῖ	low	"[""verb:κληρονομεῖ"", ""subject:unknown"", ""field:stable"", ""paso9:RAZÓN,ACLARA,EXPONE""]"	False
P1300952	1corintios	15	51	15:51	952	1corintios-15-51-P01	implicit-1S	λέγω		"[""ACLARA""]"	unstable	implicit-1S — λέγω	low	"[""verb:λέγω"", ""subject:implicit-1S"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300953	1corintios	15	51	15:51	953	1corintios-15-51-P02	implicit-1P	κοιμηθησόμεθα		"[""ACLARA""]"	recovering	implicit-1P — κοιμηθησόμεθα	low	"[""verb:κοιμηθησόμεθα"", ""subject:implicit-1P"", ""field:recovering"", ""paso9:ACLARA""]"	False
P1300954	1corintios	15	51	15:51	954	1corintios-15-51-P03	implicit-1P	ἀλλαγησόμεθα		"[""EXPONE""]"	stable	implicit-1P — ἀλλαγησόμεθα	low	"[""verb:ἀλλαγησόμεθα"", ""subject:implicit-1P"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300955	1corintios	15	52	15:52	955	1corintios-15-52-P01	implicit-3S	σαλπίσει		"[""ACLARA""]"	unstable	implicit-3S — σαλπίσει	low	"[""verb:σαλπίσει"", ""subject:implicit-3S"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300956	1corintios	15	52	15:52	956	1corintios-15-52-P02	unknown	ἐγερθήσονται		"[""ACLARA""]"	recovering	sujeto no resuelto — ἐγερθήσονται	low	"[""verb:ἐγερθήσονται"", ""subject:unknown"", ""field:recovering"", ""paso9:ACLARA""]"	False
P1300957	1corintios	15	52	15:52	957	1corintios-15-52-P03	implicit-1P	ἀλλαγησόμεθα		"[""ACLARA""]"	transitioning	implicit-1P — ἀλλαγησόμεθα	low	"[""verb:ἀλλαγησόμεθα"", ""subject:implicit-1P"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300958	1corintios	15	53	15:53	958	1corintios-15-53-P01	implicit-3S	δεῖ		"[""ACLARA""]"	transitioning	implicit-3S — δεῖ	low	"[""verb:δεῖ"", ""subject:implicit-3S"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300959	1corintios	15	54	15:54	959	1corintios-15-54-P01	unknown	ἐνδύσηται		"[""EXPONE""]"	stable	sujeto no resuelto — ἐνδύσηται	low	"[""verb:ἐνδύσηται"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300960	1corintios	15	54	15:54	960	1corintios-15-54-P02	unknown	ἐνδύσηται		"[""EXPONE""]"	stable	sujeto no resuelto — ἐνδύσηται	low	"[""verb:ἐνδύσηται"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300961	1corintios	15	54	15:54	961	1corintios-15-54-P03	implicit-3S	γενήσεται		"[""EXPONE""]"	stable	implicit-3S — γενήσεται	low	"[""verb:γενήσεται"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300962	1corintios	15	54	15:54	962	1corintios-15-54-P04	unknown	κατεπόθη		"[""EXPONE""]"	stable	sujeto no resuelto — κατεπόθη	low	"[""verb:κατεπόθη"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300963	1corintios	15	58	15:58	963	1corintios-15-58-P01	implicit-2P	γίνεσθε		"[""RESULTADO"", ""ACLARA""]"	unstable	implicit-2P — γίνεσθε	low	"[""verb:γίνεσθε"", ""subject:implicit-2P"", ""field:unstable"", ""paso9:RESULTADO,ACLARA""]"	False
P1300964	1corintios	15	58	15:58	964	1corintios-15-58-P02	unknown	ἔστιν		"[""ACLARA""]"	unstable	sujeto no resuelto — ἔστιν	low	"[""verb:ἔστιν"", ""subject:unknown"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300965	1corintios	16	1	16:1	965	1corintios-16-1-P01	implicit-1S	διέταξα		"[""RAZÓN"", ""ACLARA""]"	unstable	implicit-1S — διέταξα	low	"[""verb:διέταξα"", ""subject:implicit-1S"", ""field:unstable"", ""paso9:RAZÓN,ACLARA""]"	False
P1300966	1corintios	16	1	16:1	966	1corintios-16-1-P02	implicit-2P	ποιήσατε		"[""ACLARA""]"	unstable	implicit-2P — ποιήσατε	low	"[""verb:ποιήσατε"", ""subject:implicit-2P"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300967	1corintios	16	2	16:2	967	1corintios-16-2-P01	unknown	τιθέτω		"[""ACLARA""]"	unstable	sujeto no resuelto — τιθέτω	low	"[""verb:τιθέτω"", ""subject:unknown"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300968	1corintios	16	2	16:2	968	1corintios-16-2-P02	implicit-3S	εὐοδῶται		"[""EXPONE""]"	stable	implicit-3S — εὐοδῶται	low	"[""verb:εὐοδῶται"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300969	1corintios	16	2	16:2	969	1corintios-16-2-P03	implicit-1S	ἔλθω		"[""CONDICIÓN"", ""ACLARA""]"	unstable	implicit-1S — ἔλθω	low	"[""verb:ἔλθω"", ""subject:implicit-1S"", ""field:unstable"", ""paso9:CONDICIÓN,ACLARA""]"	False
P1300970	1corintios	16	2	16:2	970	1corintios-16-2-P04	unknown	γίνωνται		"[""PROPÓSITO"", ""ACLARA""]"	unstable	sujeto no resuelto — γίνωνται	low	"[""verb:γίνωνται"", ""subject:unknown"", ""field:unstable"", ""paso9:PROPÓSITO,ACLARA""]"	False
P1300971	1corintios	16	3	16:3	971	1corintios-16-3-P01	implicit-1S	παραγένωμαι		"[""ACLARA""]"	unstable	implicit-1S — παραγένωμαι	low	"[""verb:παραγένωμαι"", ""subject:implicit-1S"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300972	1corintios	16	3	16:3	972	1corintios-16-3-P02	implicit-2P	δοκιμάσητε		"[""ACLARA""]"	unstable	implicit-2P — δοκιμάσητε	low	"[""verb:δοκιμάσητε"", ""subject:implicit-2P"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300973	1corintios	16	3	16:3	973	1corintios-16-3-P03	implicit-1S	πέμψω		"[""CONDICIÓN"", ""ACLARA""]"	unstable	implicit-1S — πέμψω	low	"[""verb:πέμψω"", ""subject:implicit-1S"", ""field:unstable"", ""paso9:CONDICIÓN,ACLARA""]"	False
P1300974	1corintios	16	4	16:4	974	1corintios-16-4-P01	unknown	ᾖ		"[""ACLARA""]"	unstable	sujeto no resuelto — ᾖ	low	"[""verb:ᾖ"", ""subject:unknown"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300975	1corintios	16	4	16:4	975	1corintios-16-4-P02	implicit-3P	πορεύσονται		"[""CONDICIÓN"", ""ACLARA""]"	recovering	implicit-3P — πορεύσονται	low	"[""verb:πορεύσονται"", ""subject:implicit-3P"", ""field:recovering"", ""paso9:CONDICIÓN,ACLARA""]"	False
P1300976	1corintios	16	5	16:5	976	1corintios-16-5-P01	implicit-1S	ἐλεύσομαι		"[""ACLARA""]"	transitioning	implicit-1S — ἐλεύσομαι	low	"[""verb:ἐλεύσομαι"", ""subject:implicit-1S"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300977	1corintios	16	5	16:5	977	1corintios-16-5-P02	implicit-1S	διέλθω		"[""EXPONE""]"	stable	implicit-1S — διέλθω	low	"[""verb:διέλθω"", ""subject:implicit-1S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300978	1corintios	16	5	16:5	978	1corintios-16-5-P03	implicit-1S	διέρχομαι		"[""EXPONE""]"	stable	implicit-1S — διέρχομαι	low	"[""verb:διέρχομαι"", ""subject:implicit-1S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300979	1corintios	16	6	16:6	979	1corintios-16-6-P01	implicit-1S	παραμενῶ		"[""EXPONE""]"	stable	implicit-1S — παραμενῶ	low	"[""verb:παραμενῶ"", ""subject:implicit-1S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300980	1corintios	16	6	16:6	980	1corintios-16-6-P02	implicit-1S	παραχειμάσω		"[""EXPONE""]"	stable	implicit-1S — παραχειμάσω	low	"[""verb:παραχειμάσω"", ""subject:implicit-1S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300981	1corintios	16	6	16:6	981	1corintios-16-6-P03	implicit-2P	προπέμψητε		"[""ACLARA""]"	transitioning	implicit-2P — προπέμψητε	low	"[""verb:προπέμψητε"", ""subject:implicit-2P"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300982	1corintios	16	6	16:6	982	1corintios-16-6-P04	implicit-1S	πορεύωμαι		"[""PROPÓSITO"", ""ACLARA""]"	transitioning	implicit-1S — πορεύωμαι	low	"[""verb:πορεύωμαι"", ""subject:implicit-1S"", ""field:transitioning"", ""paso9:PROPÓSITO,ACLARA""]"	False
P1300983	1corintios	16	7	16:7	983	1corintios-16-7-P01	implicit-1S	θέλω		"[""CONDICIÓN"", ""EXPONE""]"	stable	implicit-1S — θέλω	low	"[""verb:θέλω"", ""subject:implicit-1S"", ""field:stable"", ""paso9:CONDICIÓN,EXPONE""]"	False
P1300984	1corintios	16	7	16:7	984	1corintios-16-7-P02	implicit-1S	ἐλπίζω		"[""EXPONE""]"	stable	implicit-1S — ἐλπίζω	low	"[""verb:ἐλπίζω"", ""subject:implicit-1S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300985	1corintios	16	7	16:7	985	1corintios-16-7-P03	unknown	ἐπιτρέψῃ		"[""ACLARA""]"	unstable	sujeto no resuelto — ἐπιτρέψῃ	low	"[""verb:ἐπιτρέψῃ"", ""subject:unknown"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300986	1corintios	16	8	16:8	986	1corintios-16-8-P01	implicit-1S	ἐπιμενῶ		"[""CONDICIÓN"", ""ACLARA""]"	unstable	implicit-1S — ἐπιμενῶ	low	"[""verb:ἐπιμενῶ"", ""subject:implicit-1S"", ""field:unstable"", ""paso9:CONDICIÓN,ACLARA""]"	False
P1300987	1corintios	16	9	16:9	987	1corintios-16-9-P01	implicit-3S	ἀνέῳγεν		"[""ACLARA""]"	unstable	implicit-3S — ἀνέῳγεν	low	"[""verb:ἀνέῳγεν"", ""subject:implicit-3S"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300988	1corintios	16	10	16:10	988	1corintios-16-10-P01	implicit-3S	ἔλθῃ		"[""EXPONE""]"	stable	implicit-3S — ἔλθῃ	low	"[""verb:ἔλθῃ"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300989	1corintios	16	10	16:10	989	1corintios-16-10-P02	implicit-2P	βλέπετε		"[""CONDICIÓN"", ""ACLARA""]"	transitioning	implicit-2P — βλέπετε	low	"[""verb:βλέπετε"", ""subject:implicit-2P"", ""field:transitioning"", ""paso9:CONDICIÓN,ACLARA""]"	False
P1300990	1corintios	16	10	16:10	990	1corintios-16-10-P03	implicit-3S	γένηται		"[""ACLARA""]"	transitioning	implicit-3S — γένηται	low	"[""verb:γένηται"", ""subject:implicit-3S"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300991	1corintios	16	10	16:10	991	1corintios-16-10-P04	implicit-3S	ἐργάζεται		"[""PROPÓSITO"", ""EXPONE""]"	stable	implicit-3S — ἐργάζεται	low	"[""verb:ἐργάζεται"", ""subject:implicit-3S"", ""field:stable"", ""paso9:PROPÓSITO,EXPONE""]"	False
P1300992	1corintios	16	11	16:11	992	1corintios-16-11-P01	implicit-3S	ἐξουθενήσῃ		"[""EXPONE""]"	stable	implicit-3S — ἐξουθενήσῃ	low	"[""verb:ἐξουθενήσῃ"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300993	1corintios	16	11	16:11	993	1corintios-16-11-P02	implicit-2P	προπέμψατε		"[""ACLARA""]"	unstable	implicit-2P — προπέμψατε	low	"[""verb:προπέμψατε"", ""subject:implicit-2P"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300994	1corintios	16	11	16:11	994	1corintios-16-11-P03	implicit-3S	ἔλθῃ		"[""ACLARA""]"	unstable	implicit-3S — ἔλθῃ	low	"[""verb:ἔλθῃ"", ""subject:implicit-3S"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1300995	1corintios	16	11	16:11	995	1corintios-16-11-P04	implicit-1S	ἐκδέχομαι		"[""PROPÓSITO"", ""ACLARA""]"	transitioning	implicit-1S — ἐκδέχομαι	low	"[""verb:ἐκδέχομαι"", ""subject:implicit-1S"", ""field:transitioning"", ""paso9:PROPÓSITO,ACLARA""]"	False
P1300996	1corintios	16	12	16:12	996	1corintios-16-12-P01	implicit-1S	παρεκάλεσα		"[""EXPONE""]"	stable	implicit-1S — παρεκάλεσα	low	"[""verb:παρεκάλεσα"", ""subject:implicit-1S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1300997	1corintios	16	12	16:12	997	1corintios-16-12-P02	implicit-3S	ἔλθῃ		"[""ACLARA""]"	transitioning	implicit-3S — ἔλθῃ	low	"[""verb:ἔλθῃ"", ""subject:implicit-3S"", ""field:transitioning"", ""paso9:ACLARA""]"	False
P1300998	1corintios	16	12	16:12	998	1corintios-16-12-P03	implicit-3S	ἦν		"[""PROPÓSITO"", ""EXPONE""]"	stable	implicit-3S — ἦν	low	"[""verb:ἦν"", ""subject:implicit-3S"", ""field:stable"", ""paso9:PROPÓSITO,EXPONE""]"	False
P1300999	1corintios	16	12	16:12	999	1corintios-16-12-P04	unknown	ἔλθῃ		"[""EXPONE""]"	stable	sujeto no resuelto — ἔλθῃ	low	"[""verb:ἔλθῃ"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1301000	1corintios	16	12	16:12	1000	1corintios-16-12-P05	implicit-3S	ἐλεύσεται		"[""PROPÓSITO"", ""EXPONE""]"	stable	implicit-3S — ἐλεύσεται	low	"[""verb:ἐλεύσεται"", ""subject:implicit-3S"", ""field:stable"", ""paso9:PROPÓSITO,EXPONE""]"	False
P1301001	1corintios	16	12	16:12	1001	1corintios-16-12-P06	implicit-3S	εὐκαιρήσῃ		"[""EXPONE""]"	stable	implicit-3S — εὐκαιρήσῃ	low	"[""verb:εὐκαιρήσῃ"", ""subject:implicit-3S"", ""field:stable"", ""paso9:EXPONE""]"	False
P1301002	1corintios	16	14	16:14	1002	1corintios-16-14-P01	unknown	γινέσθω		"[""EXPONE""]"	stable	sujeto no resuelto — γινέσθω	low	"[""verb:γινέσθω"", ""subject:unknown"", ""field:stable"", ""paso9:EXPONE""]"	False
P1301003	1corintios	16	15	16:15	1003	1corintios-16-15-P01	implicit-1S	παρακαλῶ		"[""ACLARA""]"	unstable	implicit-1S — παρακαλῶ	low	"[""verb:παρακαλῶ"", ""subject:implicit-1S"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1301004	1corintios	16	15	16:15	1004	1corintios-16-15-P02	implicit-2P	οἴδατε		"[""ACLARA""]"	unstable	implicit-2P — οἴδατε	low	"[""verb:οἴδατε"", ""subject:implicit-2P"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1301005	1corintios	16	15	16:15	1005	1corintios-16-15-P03	implicit-3S	ἐστὶν		"[""ACLARA""]"	unstable	implicit-3S — ἐστὶν	low	"[""verb:ἐστὶν"", ""subject:implicit-3S"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1301006	1corintios	16	15	16:15	1006	1corintios-16-15-P04	implicit-3P	ἔταξαν		"[""RAZÓN"", ""ACLARA""]"	recovering	implicit-3P — ἔταξαν	low	"[""verb:ἔταξαν"", ""subject:implicit-3P"", ""field:recovering"", ""paso9:RAZÓN,ACLARA""]"	False
P1301007	1corintios	16	16	16:16	1007	1corintios-16-16-P01	implicit-2P	ὑποτάσσησθε		"[""ACLARA""]"	unstable	implicit-2P — ὑποτάσσησθε	low	"[""verb:ὑποτάσσησθε"", ""subject:implicit-2P"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1301008	1corintios	16	17	16:17	1008	1corintios-16-17-P01	implicit-1S	χαίρω		"[""PROPÓSITO"", ""ACLARA""]"	unstable	implicit-1S — χαίρω	low	"[""verb:χαίρω"", ""subject:implicit-1S"", ""field:unstable"", ""paso9:PROPÓSITO,ACLARA""]"	False
P1301009	1corintios	16	17	16:17	1009	1corintios-16-17-P02	unknown	ἀνεπλήρωσαν		"[""ACLARA""]"	unstable	sujeto no resuelto — ἀνεπλήρωσαν	low	"[""verb:ἀνεπλήρωσαν"", ""subject:unknown"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1301010	1corintios	16	18	16:18	1010	1corintios-16-18-P01	implicit-3P	ἀνέπαυσαν		"[""RAZÓN"", ""ACLARA"", ""EXPONE""]"	stable	implicit-3P — ἀνέπαυσαν	low	"[""verb:ἀνέπαυσαν"", ""subject:implicit-3P"", ""field:stable"", ""paso9:RAZÓN,ACLARA,EXPONE""]"	False
P1301011	1corintios	16	18	16:18	1011	1corintios-16-18-P02	implicit-2P	ἐπιγινώσκετε		"[""ACLARA""]"	unstable	implicit-2P — ἐπιγινώσκετε	low	"[""verb:ἐπιγινώσκετε"", ""subject:implicit-2P"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1301012	1corintios	16	19	16:19	1012	1corintios-16-19-P01	implicit-3P	ἀσπάζονται		"[""ACLARA""]"	unstable	implicit-3P — ἀσπάζονται	low	"[""verb:ἀσπάζονται"", ""subject:implicit-3P"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1301013	1corintios	16	19	16:19	1013	1corintios-16-19-P02	implicit-3S	ἀσπάζεται		"[""ACLARA""]"	recovering	implicit-3S — ἀσπάζεται	low	"[""verb:ἀσπάζεται"", ""subject:implicit-3S"", ""field:recovering"", ""paso9:ACLARA""]"	False
P1301014	1corintios	16	20	16:20	1014	1corintios-16-20-P01	implicit-3P	ἀσπάζονται		"[""ACLARA""]"	recovering	implicit-3P — ἀσπάζονται	low	"[""verb:ἀσπάζονται"", ""subject:implicit-3P"", ""field:recovering"", ""paso9:ACLARA""]"	False
P1301015	1corintios	16	20	16:20	1015	1corintios-16-20-P02	implicit-2P	ἀσπάσασθε		"[""ACLARA""]"	unstable	implicit-2P — ἀσπάσασθε	low	"[""verb:ἀσπάσασθε"", ""subject:implicit-2P"", ""field:unstable"", ""paso9:ACLARA""]"	False
P1301016	1corintios	16	22	16:22	1016	1corintios-16-22-P01	unknown	φιλεῖ		"[""ACLARA""]"	transitioning	sujeto no resuelto — φιλεῖ	low	"[""verb:φιλεῖ"", ""subject:unknown"", ""field:transitioning"", ""paso9:ACLARA""]"	False
