BOOK	CH	VS	REFERENCE	SOURCE_LINE	TOKEN_IN_VERSE	GREEK	LEMMA	POS	PARSING	MORPH	CATEGORY	FINITE	MOOD	PERSON	NUMBER	RAW
1corintios	11	33	1corintios 11:33	4358	7	φαγεῖν	ἐσθίω	V-	-AAN----	V--AAN----	nonfinite_infinitive	no				071133 V- -AAN---- φαγεῖν φαγεῖν φαγεῖν ἐσθίω
1corintios	11	33	1corintios 11:33	4360	9	ἐκδέχεσθε.	ἐκδέχομαι	V-	2PMD-P--	V-2PMD-P--	finite_counted	yes	imperative	2	P	071133 V- 2PMD-P-- ἐκδέχεσθε. ἐκδέχεσθε ἐκδέχεσθε ἐκδέχομαι
1corintios	11	34	1corintios 11:34	4363	3	πεινᾷ,	πεινάω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071134 V- 3PAI-S-- πεινᾷ, πεινᾷ πεινᾷ πεινάω
1corintios	11	34	1corintios 11:34	4366	6	ἐσθιέτω,	ἐσθίω	V-	3PAD-S--	V-3PAD-S--	finite_counted	yes	imperative	3	S	071134 V- 3PAD-S-- ἐσθιέτω, ἐσθιέτω ἐσθιέτω ἐσθίω
1corintios	11	34	1corintios 11:34	4371	11	συνέρχησθε.	συνέρχομαι	V-	2PMS-P--	V-2PMS-P--	finite_counted	yes	subjunctive	2	P	071134 V- 2PMS-P-- συνέρχησθε. συνέρχησθε συνέρχησθε συνέρχομαι
1corintios	11	34	1corintios 11:34	4377	17	ἔλθω	ἔρχομαι	V-	1AAS-S--	V-1AAS-S--	finite_counted	yes	subjunctive	1	S	071134 V- 1AAS-S-- ἔλθω ἔλθω ἔλθω ἔρχομαι
1corintios	11	34	1corintios 11:34	4378	18	διατάξομαι.	διατάσσω	V-	1FMI-S--	V-1FMI-S--	finite_counted	yes	indicative	1	S	071134 V- 1FMI-S-- διατάξομαι. διατάξομαι διατάξομαι διατάσσω
1corintios	12	1	1corintios 12:1	4385	7	θέλω	θέλω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071201 V- 1PAI-S-- θέλω θέλω θέλω θέλω
1corintios	12	1	1corintios 12:1	4387	9	ἀγνοεῖν.	ἀγνοέω	V-	-PAN----	V--PAN----	nonfinite_infinitive	no				071201 V- -PAN---- ἀγνοεῖν. ἀγνοεῖν ἀγνοεῖν ἀγνοέω
1corintios	12	2	1corintios 12:2	4388	1	οἴδατε	οἶδα	V-	2XAI-P--	V-2XAI-P--	finite_counted	yes	indicative	2	P	071202 V- 2XAI-P-- οἴδατε οἴδατε οἴδατε οἶδα
1corintios	12	2	1corintios 12:2	4392	5	ἦτε	εἰμί	V-	2IAI-P--	V-2IAI-P--	finite_counted	yes	indicative	2	P	071202 V- 2IAI-P-- ἦτε ἦτε ἦτε εἰμί
1corintios	12	2	1corintios 12:2	4400	13	ἤγεσθε	ἄγω	V-	2IPI-P--	V-2IPI-P--	finite_counted	yes	indicative	2	P	071202 V- 2IPI-P-- ἤγεσθε ἤγεσθε ἤγεσθε ἄγω
1corintios	12	2	1corintios 12:2	4401	14	ἀπαγόμενοι.	ἀπάγω	V-	-PPPNPM-	V--PPPNPM-	nonfinite_participle	no				071202 V- -PPPNPM- ἀπαγόμενοι. ἀπαγόμενοι ἀπαγόμενοι ἀπάγω
1corintios	12	3	1corintios 12:3	4403	2	γνωρίζω	γνωρίζω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071203 V- 1PAI-S-- γνωρίζω γνωρίζω γνωρίζω γνωρίζω
1corintios	12	3	1corintios 12:3	4410	9	λαλῶν	λαλέω	V-	-PAPNSM-	V--PAPNSM-	nonfinite_participle	no				071203 V- -PAPNSM- λαλῶν λαλῶν λαλῶν λαλέω
1corintios	12	3	1corintios 12:3	4411	10	λέγει·	λέγω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071203 V- 3PAI-S-- λέγει· λέγει λέγει λέγω
1corintios	12	3	1corintios 12:3	4416	15	δύναται	δύναμαι	V-	3PMI-S--	V-3PMI-S--	finite_counted	yes	indicative	3	S	071203 V- 3PMI-S-- δύναται δύναται δύναται δύναμαι
1corintios	12	3	1corintios 12:3	4417	16	εἰπεῖν·	λέγω	V-	-AAN----	V--AAN----	nonfinite_infinitive	no				071203 V- -AAN---- εἰπεῖν· εἰπεῖν εἰπεῖν λέγω
1corintios	12	4	1corintios 12:4	4428	4	εἰσίν,	εἰμί	V-	3PAI-P--	V-3PAI-P--	finite_counted	yes	indicative	3	P	071204 V- 3PAI-P-- εἰσίν, εἰσίν εἰσί(ν) εἰμί
1corintios	12	5	1corintios 12:5	4436	4	εἰσιν,	εἰμί	V-	3PAI-P--	V-3PAI-P--	finite_counted	yes	indicative	3	P	071205 V- 3PAI-P-- εἰσιν, εἰσιν εἰσί(ν) εἰμί
1corintios	12	6	1corintios 12:6	4444	4	εἰσίν,	εἰμί	V-	3PAI-P--	V-3PAI-P--	finite_counted	yes	indicative	3	P	071206 V- 3PAI-P-- εἰσίν, εἰσίν εἰσί(ν) εἰμί
1corintios	12	6	1corintios 12:6	4450	10	ἐνεργῶν	ἐνεργέω	V-	-PAPNSM-	V--PAPNSM-	nonfinite_participle	no				071206 V- -PAPNSM- ἐνεργῶν ἐνεργῶν ἐνεργῶν ἐνεργέω
1corintios	12	7	1corintios 12:7	4457	3	δίδοται	δίδωμι	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071207 V- 3PPI-S-- δίδοται δίδοται δίδοται δίδωμι
1corintios	12	7	1corintios 12:7	4464	10	συμφέρον.	συμφέρω	V-	-PAPASN-	V--PAPASN-	nonfinite_participle	no				071207 V- -PAPASN- συμφέρον. συμφέρον συμφέρον συμφέρω
1corintios	12	8	1corintios 12:8	4471	7	δίδοται	δίδωμι	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071208 V- 3PPI-S-- δίδοται δίδοται δίδοται δίδωμι
1corintios	12	11	1corintios 12:11	4512	4	ἐνεργεῖ	ἐνεργέω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071211 V- 3PAI-S-- ἐνεργεῖ ἐνεργεῖ ἐνεργεῖ ἐνεργέω
1corintios	12	11	1corintios 12:11	4519	11	διαιροῦν	διαιρέω	V-	-PAPNSN-	V--PAPNSN-	nonfinite_participle	no				071211 V- -PAPNSN- διαιροῦν διαιροῦν διαιροῦν διαιρέω
1corintios	12	11	1corintios 12:11	4523	15	βούλεται.	βούλομαι	V-	3PMI-S--	V-3PMI-S--	finite_counted	yes	indicative	3	S	071211 V- 3PMI-S-- βούλεται. βούλεται βούλεται βούλομαι
1corintios	12	12	1corintios 12:12	4529	6	ἐστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071212 V- 3PAI-S-- ἐστιν ἐστιν ἐστί(ν) εἰμί
1corintios	12	12	1corintios 12:12	4533	10	ἔχει⸃,	ἔχω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071212 V- 3PAI-S-- ἔχει⸃, ἔχει ἔχει ἔχω
1corintios	12	12	1corintios 12:12	4541	18	ὄντα	εἰμί	V-	-PAPNPN-	V--PAPNPN-	nonfinite_participle	no				071212 V- -PAPNPN- ὄντα ὄντα ὄντα εἰμί
1corintios	12	12	1corintios 12:12	4543	20	ἐστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071212 V- 3PAI-S-- ἐστιν ἐστιν ἐστί(ν) εἰμί
1corintios	12	13	1corintios 12:13	4559	11	ἐβαπτίσθημεν,	βαπτίζω	V-	1API-P--	V-1API-P--	finite_counted	yes	indicative	1	P	071213 V- 1API-P-- ἐβαπτίσθημεν, ἐβαπτίσθημεν ἐβαπτίσθημεν βαπτίζω
1corintios	12	13	1corintios 12:13	4572	24	ἐποτίσθημεν.	ποτίζω	V-	1API-P--	V-1API-P--	finite_counted	yes	indicative	1	P	071213 V- 1API-P-- ἐποτίσθημεν. ἐποτίσθημεν ἐποτίσθημεν ποτίζω
1corintios	12	14	1corintios 12:14	4578	6	ἔστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071214 V- 3PAI-S-- ἔστιν ἔστιν ἐστί(ν) εἰμί
1corintios	12	15	1corintios 12:15	4584	2	εἴπῃ	λέγω	V-	3AAS-S--	V-3AAS-S--	finite_counted	yes	subjunctive	3	S	071215 V- 3AAS-S-- εἴπῃ εἴπῃ εἴπῃ λέγω
1corintios	12	15	1corintios 12:15	4589	7	εἰμὶ	εἰμί	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071215 V- 1PAI-S-- εἰμὶ εἰμὶ εἰμί εἰμί
1corintios	12	15	1corintios 12:15	4592	10	εἰμὶ	εἰμί	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071215 V- 1PAI-S-- εἰμὶ εἰμὶ εἰμί εἰμί
1corintios	12	15	1corintios 12:15	4600	18	ἔστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071215 V- 3PAI-S-- ἔστιν ἔστιν ἐστί(ν) εἰμί
1corintios	12	16	1corintios 12:16	4606	3	εἴπῃ	λέγω	V-	3AAS-S--	V-3AAS-S--	finite_counted	yes	subjunctive	3	S	071216 V- 3AAS-S-- εἴπῃ εἴπῃ εἴπῃ λέγω
1corintios	12	16	1corintios 12:16	4611	8	εἰμὶ	εἰμί	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071216 V- 1PAI-S-- εἰμὶ εἰμὶ εἰμί εἰμί
1corintios	12	16	1corintios 12:16	4614	11	εἰμὶ	εἰμί	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071216 V- 1PAI-S-- εἰμὶ εἰμὶ εἰμί εἰμί
1corintios	12	16	1corintios 12:16	4622	19	ἔστιν	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071216 V- 3PAI-S-- ἔστιν ἔστιν ἐστί(ν) εἰμί
1corintios	12	18	1corintios 12:18	4644	5	ἔθετο	τίθημι	V-	3AMI-S--	V-3AMI-S--	finite_counted	yes	indicative	3	S	071218 V- 3AMI-S-- ἔθετο ἔθετο ἔθετο τίθημι
1corintios	12	18	1corintios 12:18	4654	15	ἠθέλησεν.	θέλω	V-	3AAI-S--	V-3AAI-S--	finite_counted	yes	indicative	3	S	071218 V- 3AAI-S-- ἠθέλησεν. ἠθέλησεν ἠθέλησε(ν) θέλω
1corintios	12	19	1corintios 12:19	4657	3	ἦν	εἰμί	V-	3IAI-S--	V-3IAI-S--	finite_counted	yes	indicative	3	S	071219 V- 3IAI-S-- ἦν ἦν ἦν εἰμί
1corintios	12	21	1corintios 12:21	4674	2	δύναται	δύναμαι	V-	3PMI-S--	V-3PMI-S--	finite_counted	yes	indicative	3	S	071221 V- 3PMI-S-- δύναται δύναται δύναται δύναμαι
1corintios	12	21	1corintios 12:21	4678	6	εἰπεῖν	λέγω	V-	-AAN----	V--AAN----	nonfinite_infinitive	no				071221 V- -AAN---- εἰπεῖν εἰπεῖν εἰπεῖν λέγω
1corintios	12	21	1corintios 12:21	4684	12	ἔχω,	ἔχω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071221 V- 1PAI-S-- ἔχω, ἔχω ἔχω ἔχω
1corintios	12	21	1corintios 12:21	4694	22	ἔχω·	ἔχω	V-	1PAI-S--	V-1PAI-S--	finite_counted	yes	indicative	1	S	071221 V- 1PAI-S-- ἔχω· ἔχω ἔχω ἔχω
1corintios	12	22	1corintios 12:22	4699	5	δοκοῦντα	δοκέω	V-	-PAPNPN-	V--PAPNPN-	nonfinite_participle	no				071222 V- -PAPNPN- δοκοῦντα δοκοῦντα δοκοῦντα δοκέω
1corintios	12	22	1corintios 12:22	4704	10	ὑπάρχειν	ὑπάρχω	V-	-PAN----	V--PAN----	nonfinite_infinitive	no				071222 V- -PAN---- ὑπάρχειν ὑπάρχειν ὑπάρχειν ὑπάρχω
1corintios	12	22	1corintios 12:22	4706	12	ἐστιν,	εἰμί	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071222 V- 3PAI-S-- ἐστιν, ἐστιν ἐστί(ν) εἰμί
1corintios	12	23	1corintios 12:23	4709	3	δοκοῦμεν	δοκέω	V-	1PAI-P--	V-1PAI-P--	finite_counted	yes	indicative	1	P	071223 V- 1PAI-P-- δοκοῦμεν δοκοῦμεν δοκοῦμεν δοκέω
1corintios	12	23	1corintios 12:23	4711	5	εἶναι	εἰμί	V-	-PAN----	V--PAN----	nonfinite_infinitive	no				071223 V- -PAN---- εἶναι εἶναι εἶναι εἰμί
1corintios	12	23	1corintios 12:23	4717	11	περιτίθεμεν,	περιτίθημι	V-	1PAI-P--	V-1PAI-P--	finite_counted	yes	indicative	1	P	071223 V- 1PAI-P-- περιτίθεμεν, περιτίθεμεν περιτίθεμεν περιτίθημι
1corintios	12	23	1corintios 12:23	4724	18	ἔχει,	ἔχω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071223 V- 3PAI-S-- ἔχει, ἔχει ἔχει ἔχω
1corintios	12	24	1corintios 12:24	4731	7	⸀ἔχει.	ἔχω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071224 V- 3PAI-S-- ⸀ἔχει. ἔχει ἔχει ἔχω
1corintios	12	24	1corintios 12:24	4735	11	συνεκέρασεν	συγκεράννυμι	V-	3AAI-S--	V-3AAI-S--	finite_counted	yes	indicative	3	S	071224 V- 3AAI-S-- συνεκέρασεν συνεκέρασεν συνεκέρασε(ν) συγκεράννυμι
1corintios	12	24	1corintios 12:24	4739	15	⸀ὑστεροῦντι	ὑστερέω	V-	-PAPDSN-	V--PAPDSN-	nonfinite_participle	no				071224 V- -PAPDSN- ⸀ὑστεροῦντι ὑστεροῦντι ὑστεροῦντι ὑστερέω
1corintios	12	24	1corintios 12:24	4741	17	δοὺς	δίδωμι	V-	-AAPNSM-	V--AAPNSM-	nonfinite_participle	no				071224 V- -AAPNSM- δοὺς δοὺς δούς δίδωμι
1corintios	12	25	1corintios 12:25	4745	3	ᾖ	εἰμί	V-	3PAS-S--	V-3PAS-S--	finite_counted	yes	subjunctive	3	S	071225 V- 3PAS-S-- ᾖ ᾖ ᾖ εἰμί
1corintios	12	25	1corintios 12:25	4755	13	μεριμνῶσι	μεριμνάω	V-	3PAS-P--	V-3PAS-P--	finite_counted	yes	subjunctive	3	P	071225 V- 3PAS-P-- μεριμνῶσι μεριμνῶσι μεριμνῶσι(ν) μεριμνάω
1corintios	12	26	1corintios 12:26	4760	3	πάσχει	πάσχω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071226 V- 3PAI-S-- πάσχει πάσχει πάσχει πάσχω
1corintios	12	26	1corintios 12:26	4763	6	συμπάσχει	συμπάσχω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071226 V- 3PAI-S-- συμπάσχει συμπάσχει συμπάσχει συμπάσχω
1corintios	12	26	1corintios 12:26	4768	11	δοξάζεται	δοξάζω	V-	3PPI-S--	V-3PPI-S--	finite_counted	yes	indicative	3	S	071226 V- 3PPI-S-- δοξάζεται δοξάζεται δοξάζεται δοξάζω
1corintios	12	26	1corintios 12:26	4770	13	συγχαίρει	συγχαίρω	V-	3PAI-S--	V-3PAI-S--	finite_counted	yes	indicative	3	S	071226 V- 3PAI-S-- συγχαίρει συγχαίρει συγχαίρει συγχαίρω
1corintios	12	27	1corintios 12:27	4776	3	ἐστε	εἰμί	V-	2PAI-P--	V-2PAI-P--	finite_counted	yes	indicative	2	P	071227 V- 2PAI-P-- ἐστε ἐστε ἐστέ εἰμί
1corintios	12	28	1corintios 12:28	4786	4	ἔθετο	τίθημι	V-	3AMI-S--	V-3AMI-S--	finite_counted	yes	indicative	3	S	071228 V- 3AMI-S-- ἔθετο ἔθετο ἔθετο τίθημι
1corintios	12	30	1corintios 12:30	4822	4	ἔχουσιν	ἔχω	V-	3PAI-P--	V-3PAI-P--	finite_counted	yes	indicative	3	P	071230 V- 3PAI-P-- ἔχουσιν ἔχουσιν ἔχουσι(ν) ἔχω
