BOOK	CH	VS	CLAUSE_ID	FINITE_G_IDX	FINITE_GREEK	FINITE_LEMMA	FINITE_RMAC	SPAN_START	SPAN_END	SPAN_GIDX	SPAN_TEXT	SPAN_STATUS	BOUNDARY_NOTES
1corintios	6	19	C1	03	οἴδατε	οἶδα	V-XAI-2P	01	13	01,02,03,04,05,06,07,08,09,10,11,12,13	ἢ οὐκ ==οἴδατε== ὅτι τὸ σῶμα ὑμῶν ναὸς τοῦ ἐν ὑμῖν ἁγίου πνεύματός	suggested-span	neutral finite-anchor region
1corintios	6	19	C2	14	ἐστιν	εἰμί	V-PAI-3S	14	15	14,15	==ἐστιν== οὗ	suggested-span	neutral finite-anchor region
1corintios	6	19	C3	16	ἔχετε	ἔχω	V-PAI-2P	16	20	16,17,18,19,20	==ἔχετε== ἀπὸ θεοῦ; καὶ οὐκ	suggested-span	neutral finite-anchor region
1corintios	6	19	C4	21	ἐστὲ	εἰμί	V-PAI-2P	21	22	21,22	==ἐστὲ== ἑαυτῶν	suggested-span	neutral finite-anchor region
1corintios	6	2	C1	03	οἴδατε	οἶδα	V-XAI-2P	01	08	01,02,03,04,05,06,07,08	ἢ οὐκ ==οἴδατε== ὅτι οἱ ἅγιοι τὸν κόσμον	suggested-span	neutral finite-anchor region
1corintios	6	2	C2	09	κρινοῦσιν	κρίνω	V-FAI-3P	09	13	09,10,11,12,13	==κρινοῦσιν== καὶ εἰ ἐν ὑμῖν	suggested-span	neutral finite-anchor region
1corintios	6	2	C3	14	κρίνεται	κρίνω	V-PPI-3S	14	17	14,15,16,17	==κρίνεται== ὁ κόσμος ἀνάξιοί	suggested-span	neutral finite-anchor region
1corintios	6	2	C4	18	ἐστε	εἰμί	V-PAI-2P	18	20	18,19,20	==ἐστε== κριτηρίων ἐλαχίστων	suggested-span	neutral finite-anchor region
1corintios	6	20	C1	01	ἠγοράσθητε	ἀγοράζω	V-API-2P	01	03	01,02,03	==ἠγοράσθητε== γὰρ τιμῆς	suggested-span	neutral finite-anchor region
1corintios	6	20	C2	04	δοξάσατε	δοξάζω	V-AAD-2P	04	11	04,05,06,07,08,09,10,11	==δοξάσατε== δὴ τὸν θεὸν ἐν τῷ σώματι ὑμῶν	suggested-span	neutral finite-anchor region
1corintios	6	3	C1	02	οἴδατε	οἶδα	V-XAI-2P	01	04	01,02,03,04	οὐκ ==οἴδατε== ὅτι ἀγγέλους	suggested-span	neutral finite-anchor region
1corintios	6	3	C2	05	κρινοῦμεν	κρίνω	V-FAI-1P	05	07	05,06,07	==κρινοῦμεν== μήτιγε βιωτικά	suggested-span	neutral finite-anchor region
1corintios	6	4	C1	06	ἔχητε	ἔχω	V-PAS-2P	01	12	01,02,03,04,05,06,07,08,09,10,11,12	βιωτικὰ μὲν οὖν κριτήρια ἐὰν ==ἔχητε== τοὺς ἐξουθενημένους ἐν τῇ ἐκκλησίᾳ τούτους	suggested-span	neutral finite-anchor region
1corintios	6	4	C2	13	καθίζετε	καθίζω	V-PAI-2P	13	13	13	==καθίζετε==	suggested-span	neutral finite-anchor region
1corintios	6	5	C1	04	λέγω	λέγω	V-PAI-1S	01	06	01,02,03,04,05,06	πρὸς ἐντροπὴν ὑμῖν ==λέγω== οὕτως οὐκ	suggested-span	neutral finite-anchor region
1corintios	6	5	C2	07	ἔνι	ἔνι	V-PAI-3S	07	12	07,08,09,10,11,12	==ἔνι== ἐν ὑμῖν οὐδεὶς σοφὸς ὃς	suggested-span	neutral finite-anchor region
1corintios	6	5	C3	13	δυνήσεται	δύναμαι	V-FMI-3S	13	19	13,14,15,16,17,18,19	==δυνήσεται== διακρῖναι ἀνὰ μέσον τοῦ ἀδελφοῦ αὐτοῦ	suggested-span	neutral finite-anchor region
1corintios	6	6	C1	05	κρίνεται	κρίνω	V-PPI-3S	01	09	01,02,03,04,05,06,07,08,09	ἀλλὰ ἀδελφὸς μετὰ ἀδελφοῦ ==κρίνεται== καὶ τοῦτο ἐπὶ ἀπίστων	suggested-span	neutral finite-anchor region
1corintios	6	7	C1	07	ἐστιν	εἰμί	V-PAI-3S	01	09	01,02,03,04,05,06,07,08,09	ἤδη μὲν οὖν ὅλως ἥττημα ὑμῖν ==ἐστιν== ὅτι κρίματα	suggested-span	neutral finite-anchor region
1corintios	6	7	C2	10	ἔχετε	ἔχω	V-PAI-2P	10	16	10,11,12,13,14,15,16	==ἔχετε== μεθʼ ἑαυτῶν διὰ τί οὐχὶ μᾶλλον	suggested-span	neutral finite-anchor region
1corintios	6	7	C3	17	ἀδικεῖσθε	ἀδικέω	V-PPI-2P	17	21	17,18,19,20,21	==ἀδικεῖσθε== διὰ τί οὐχὶ μᾶλλον	suggested-span	neutral finite-anchor region
1corintios	6	7	C4	22	ἀποστερεῖσθε	ἀποστερέω	V-PPI-2P	22	22	22	==ἀποστερεῖσθε==	suggested-span	neutral finite-anchor region
1corintios	6	8	C1	03	ἀδικεῖτε	ἀδικέω	V-PAI-2P	01	04	01,02,03,04	ἀλλὰ ὑμεῖς ==ἀδικεῖτε== καὶ	suggested-span	neutral finite-anchor region
1corintios	6	8	C2	05	ἀποστερεῖτε	ἀποστερέω	V-PAI-2P	05	08	05,06,07,08	==ἀποστερεῖτε== καὶ τοῦτο ἀδελφούς	suggested-span	neutral finite-anchor region
1corintios	6	9	C1	03	οἴδατε	οἶδα	V-XAI-2P	01	08	01,02,03,04,05,06,07,08	ἢ οὐκ ==οἴδατε== ὅτι ἄδικοι θεοῦ βασιλείαν οὐ	suggested-span	neutral finite-anchor region
1corintios	6	9	C2	09	κληρονομήσουσιν	κληρονομέω	V-FAI-3P	09	10	09,10	==κληρονομήσουσιν== μὴ	suggested-span	neutral finite-anchor region
1corintios	6	9	C3	11	πλανᾶσθε	πλανάω	V-PPD-2P	11	21	11,12,13,14,15,16,17,18,19,20,21	==πλανᾶσθε== οὔτε πόρνοι οὔτε εἰδωλολάτραι οὔτε μοιχοὶ οὔτε μαλακοὶ οὔτε ἀρσενοκοῖται	suggested-span	neutral finite-anchor region
1corintios	7	1	C1	04	ἐγράψατε	γράφω	V-AAI-2P	01	09	01,02,03,04,05,06,07,08,09	περὶ δὲ ὧν ==ἐγράψατε== καλὸν ἀνθρώπῳ γυναικὸς μὴ ἅπτεσθαι	suggested-span	neutral finite-anchor region
1corintios	7	10	C1	04	παραγγέλλω	παραγγέλλω	V-PAI-1S	01	14	01,02,03,04,05,06,07,08,09,10,11,12,13,14	τοῖς δὲ γεγαμηκόσιν ==παραγγέλλω== οὐκ ἐγὼ ἀλλὰ ὁ κύριος γυναῖκα ἀπὸ ἀνδρὸς μὴ χωρισθῆναι—	suggested-span	neutral finite-anchor region
1corintios	7	11	C1	04	χωρισθῇ	χωρίζω	V-APS-3S	01	04	01,02,03,04	ἐὰν δὲ καὶ ==χωρισθῇ==	suggested-span	neutral finite-anchor region
1corintios	7	11	C2	05	μενέτω	μένω	V-PAD-3S	05	09	05,06,07,08,09	==μενέτω== ἄγαμος ἢ τῷ ἀνδρὶ	suggested-span	neutral finite-anchor region
1corintios	7	11	C3	10	καταλλαγήτω—	καταλλάσσω	V-APD-3S	10	15	10,11,12,13,14,15	==καταλλαγήτω—== καὶ ἄνδρα γυναῖκα μὴ ἀφιέναι	suggested-span	neutral finite-anchor region
1corintios	7	12	C1	04	λέγω	λέγω	V-PAI-1S	01	12	01,02,03,04,05,06,07,08,09,10,11,12	Τοῖς δὲ λοιποῖς ==λέγω== ἐγώ οὐχ ὁ κύριος εἴ τις ἀδελφὸς γυναῖκα	suggested-span	neutral finite-anchor region
1corintios	7	12	C2	13	ἔχει	ἔχω	V-PAI-3S	13	16	13,14,15,16	==ἔχει== ἄπιστον καὶ αὕτη	suggested-span	neutral finite-anchor region
1corintios	7	12	C3	17	συνευδοκεῖ	συνευδοκέω	V-PAI-3S	17	21	17,18,19,20,21	==συνευδοκεῖ== οἰκεῖν μετʼ αὐτοῦ μὴ	suggested-span	neutral finite-anchor region
1corintios	7	12	C4	22	ἀφιέτω	ἀφίημι	V-PAD-3S	22	23	22,23	==ἀφιέτω== αὐτήν	suggested-span	neutral finite-anchor region
1corintios	7	13	C1	05	ἔχει	ἔχω	V-PAI-3S	01	09	01,02,03,04,05,06,07,08,09	καὶ γυνὴ εἴ τις ==ἔχει== ἄνδρα ἄπιστον καὶ οὗτος	suggested-span	neutral finite-anchor region
1corintios	7	13	C2	10	συνευδοκεῖ	συνευδοκέω	V-PAI-3S	10	14	10,11,12,13,14	==συνευδοκεῖ== οἰκεῖν μετʼ αὐτῆς μὴ	suggested-span	neutral finite-anchor region
1corintios	7	13	C3	15	ἀφιέτω	ἀφίημι	V-PAD-3S	15	17	15,16,17	==ἀφιέτω== τὸν ἄνδρα	suggested-span	neutral finite-anchor region
1corintios	7	14	C1	01	ἡγίασται	ἁγιάζω	V-XPI-3S	01	10	01,02,03,04,05,06,07,08,09,10	==ἡγίασται== γὰρ ὁ ἀνὴρ ὁ ἄπιστος ἐν τῇ γυναικί καὶ	suggested-span	neutral finite-anchor region
1corintios	7	14	C2	11	ἡγίασται	ἁγιάζω	V-XPI-3S	11	24	11,12,13,14,15,16,17,18,19,20,21,22,23,24	==ἡγίασται== ἡ γυνὴ ἡ ἄπιστος ἐν τῷ ἀδελφῷ ἐπεὶ ἄρα τὰ τέκνα ὑμῶν ἀκάθαρτά	suggested-span	neutral finite-anchor region
1corintios	7	14	C3	25	ἐστιν	εἰμί	V-PAI-3S	25	28	25,26,27,28	==ἐστιν== νῦν δὲ ἅγιά	suggested-span	neutral finite-anchor region
1corintios	7	14	C4	29	ἐστιν	εἰμί	V-PAI-3S	29	29	29	==ἐστιν==	suggested-span	neutral finite-anchor region
1corintios	7	15	C1	05	χωρίζεται	χωρίζω	V-PPI-3S	01	05	01,02,03,04,05	εἰ δὲ ὁ ἄπιστος ==χωρίζεται==	suggested-span	neutral finite-anchor region
1corintios	7	15	C2	06	χωριζέσθω	χωρίζω	V-PPD-3S	06	07	06,07	==χωριζέσθω== οὐ	suggested-span	neutral finite-anchor region
1corintios	7	15	C3	08	δεδούλωται	δουλόω	V-XPI-3S	08	19	08,09,10,11,12,13,14,15,16,17,18,19	==δεδούλωται== ὁ ἀδελφὸς ἢ ἡ ἀδελφὴ ἐν τοῖς τοιούτοις ἐν δὲ εἰρήνῃ	suggested-span	neutral finite-anchor region
1corintios	7	15	C4	20	κέκληκεν	καλέω	V-XAI-3S	20	23	20,21,22,23	==κέκληκεν== ἡμᾶς ὁ θεός	suggested-span	neutral finite-anchor region
1corintios	7	16	C1	03	οἶδας	οἶδα	V-XAI-2S	01	07	01,02,03,04,05,06,07	τί γὰρ ==οἶδας== γύναι εἰ τὸν ἄνδρα	suggested-span	neutral finite-anchor region
1corintios	7	16	C2	08	σώσεις	σῴζω	V-FAI-2S	08	10	08,09,10	==σώσεις== ἢ τί	suggested-span	neutral finite-anchor region
1corintios	7	16	C3	11	οἶδας	οἶδα	V-XAI-2S	11	15	11,12,13,14,15	==οἶδας== ἄνερ εἰ τὴν γυναῖκα	suggested-span	neutral finite-anchor region
1corintios	7	16	C4	16	σώσεις	σῴζω	V-FAI-2S	16	16	16	==σώσεις==	suggested-span	neutral finite-anchor region
1corintios	7	17	C1	05	ἐμέρισεν	μερίζω	V-AAI-3S	01	08	01,02,03,04,05,06,07,08	εἰ μὴ ἑκάστῳ ὡς ==ἐμέρισεν== ὁ κύριος ἕκαστον	suggested-span	neutral finite-anchor region
1corintios	7	17	C2	10	κέκληκεν	καλέω	V-XAI-3S	09	13	09,10,11,12,13	ὡς ==κέκληκεν== ὁ θεός οὕτως	suggested-span	migrated subordinate connector ὡς
1corintios	7	17	C3	14	περιπατείτω	περιπατέω	V-PAD-3S	14	20	14,15,16,17,18,19,20	==περιπατείτω== καὶ οὕτως ἐν ταῖς ἐκκλησίαις πάσαις	suggested-span	neutral finite-anchor region
1corintios	7	17	C4	21	διατάσσομαι	διατάσσω	V-PMI-1S	21	21	21	==διατάσσομαι==	suggested-span	neutral finite-anchor region
1corintios	7	18	C1	03	ἐκλήθη;	καλέω	V-API-3S	01	04	01,02,03,04	περιτετμημένος τις ==ἐκλήθη;== μὴ	suggested-span	neutral finite-anchor region
1corintios	7	18	C2	05	ἐπισπάσθω	ἐπισπάομαι	V-PMD-3S	05	07	05,06,07	==ἐπισπάσθω== ἐν ἀκροβυστίᾳ	suggested-span	neutral finite-anchor region
1corintios	7	18	C3	08	κέκληταί	καλέω	V-XPI-3S	08	10	08,09,10	==κέκληταί== τις; μὴ	suggested-span	neutral finite-anchor region
1corintios	7	18	C4	11	περιτεμνέσθω	περιτέμνω	V-PPD-3S	11	11	11	==περιτεμνέσθω==	suggested-span	neutral finite-anchor region
1corintios	7	19	C1	04	ἐστιν	εἰμί	V-PAI-3S	01	08	01,02,03,04,05,06,07,08	ἡ περιτομὴ οὐδέν ==ἐστιν== καὶ ἡ ἀκροβυστία οὐδέν	suggested-span	neutral finite-anchor region
1corintios	7	19	C2	09	ἐστιν	εἰμί	V-PAI-3S	09	13	09,10,11,12,13	==ἐστιν== ἀλλὰ τήρησις ἐντολῶν θεοῦ	suggested-span	neutral finite-anchor region
1corintios	7	2	C1	09	ἐχέτω	ἔχω	V-PAD-3S	01	14	01,02,03,04,05,06,07,08,09,10,11,12,13,14	διὰ δὲ τὰς πορνείας ἕκαστος τὴν ἑαυτοῦ γυναῖκα ==ἐχέτω== καὶ ἑκάστη τὸν ἴδιον ἄνδρα	suggested-span	neutral finite-anchor region
1corintios	7	2	C2	15	ἐχέτω	ἔχω	V-PAD-3S	15	15	15	==ἐχέτω==	suggested-span	neutral finite-anchor region
1corintios	7	20	C1	06	ἐκλήθη	καλέω	V-API-3S	01	08	01,02,03,04,05,06,07,08	ἕκαστος ἐν τῇ κλήσει ᾗ ==ἐκλήθη== ἐν ταύτῃ	suggested-span	neutral finite-anchor region
1corintios	7	20	C2	09	μενέτω	μένω	V-PAD-3S	09	09	09	==μενέτω==	suggested-span	neutral finite-anchor region
1corintios	7	21	C1	02	ἐκλήθης;	καλέω	V-API-2S	01	04	01,02,03,04	δοῦλος ==ἐκλήθης;== μή σοι	suggested-span	neutral finite-anchor region
1corintios	7	21	C2	05	μελέτω	μέλει	V-PAD-3S	05	08	05,06,07,08	==μελέτω== ἀλλʼ εἰ καὶ	suggested-span	neutral finite-anchor region
1corintios	7	21	C3	09	δύνασαι	δύναμαι	V-PMI-2S	09	12	09,10,11,12	==δύνασαι== ἐλεύθερος γενέσθαι μᾶλλον	suggested-span	neutral finite-anchor region
1corintios	7	21	C4	13	χρῆσαι	χράομαι	V-AMD-2S	13	13	13	==χρῆσαι==	suggested-span	neutral finite-anchor region
1corintios	7	22	C1	09	ἐστίν	εἰμί	V-PAI-3S	01	14	01,02,03,04,05,06,07,08,09,10,11,12,13,14	ὁ γὰρ ἐν κυρίῳ κληθεὶς δοῦλος ἀπελεύθερος κυρίου ==ἐστίν== ὁμοίως ὁ ἐλεύθερος κληθεὶς δοῦλός	suggested-span	neutral finite-anchor region
1corintios	7	22	C2	15	ἐστιν	εἰμί	V-PAI-3S	15	16	15,16	==ἐστιν== Χριστοῦ	suggested-span	neutral finite-anchor region
1corintios	7	23	C1	02	ἠγοράσθητε	ἀγοράζω	V-API-2P	01	03	01,02,03	τιμῆς ==ἠγοράσθητε== μὴ	suggested-span	neutral finite-anchor region
1corintios	7	23	C2	04	γίνεσθε	γίνομαι	V-PMD-2P	04	06	04,05,06	==γίνεσθε== δοῦλοι ἀνθρώπων	suggested-span	neutral finite-anchor region
1corintios	7	24	C1	04	ἐκλήθη	καλέω	V-API-3S	01	07	01,02,03,04,05,06,07	ἕκαστος ἐν ᾧ ==ἐκλήθη== ἀδελφοί ἐν τούτῳ	suggested-span	neutral finite-anchor region
1corintios	7	24	C2	08	μενέτω	μένω	V-PAD-3S	08	10	08,09,10	==μενέτω== παρὰ θεῷ	suggested-span	neutral finite-anchor region
1corintios	7	25	C1	08	ἔχω	ἔχω	V-PAI-1S	01	10	01,02,03,04,05,06,07,08,09,10	περὶ δὲ τῶν παρθένων ἐπιταγὴν κυρίου οὐκ ==ἔχω== γνώμην δὲ	suggested-span	neutral finite-anchor region
1corintios	7	25	C2	11	δίδωμι	δίδωμι	V-PAI-1S	11	17	11,12,13,14,15,16,17	==δίδωμι== ὡς ἠλεημένος ὑπὸ κυρίου πιστὸς εἶναι	suggested-span	neutral finite-anchor region
1corintios	7	26	C1	01	νομίζω	νομίζω	V-PAI-1S	01	15	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15	==νομίζω== οὖν τοῦτο καλὸν ὑπάρχειν διὰ τὴν ἐνεστῶσαν ἀνάγκην ὅτι καλὸν ἀνθρώπῳ τὸ οὕτως εἶναι	suggested-span	neutral finite-anchor region
1corintios	7	27	C1	01	δέδεσαι	δέω	V-XPI-2S	01	03	01,02,03	==δέδεσαι== γυναικί; μὴ	suggested-span	neutral finite-anchor region
1corintios	7	27	C2	04	ζήτει	ζητέω	V-PAD-2S	04	05	04,05	==ζήτει== λύσιν	suggested-span	neutral finite-anchor region
1corintios	7	27	C3	06	λέλυσαι	λύω	V-XPI-2S	06	09	06,07,08,09	==λέλυσαι== ἀπὸ γυναικός; μὴ	suggested-span	neutral finite-anchor region
1corintios	7	27	C4	10	ζήτει	ζητέω	V-PAD-2S	10	11	10,11	==ζήτει== γυναῖκα	suggested-span	neutral finite-anchor region
1corintios	7	28	C1	04	γαμήσῃς	γαμέω	V-AAS-2S	01	05	01,02,03,04,05	ἐὰν δὲ καὶ ==γαμήσῃς== οὐχ	suggested-span	neutral finite-anchor region
1corintios	7	28	C2	06	ἥμαρτες	ἁμαρτάνω	V-AAI-2S	06	07	06,07	==ἥμαρτες== καὶ	suggested-span	neutral finite-anchor region
1corintios	7	28	C3	09	γήμῃ	γαμέω	V-AAS-3S	08	12	08,09,10,11,12	ἐὰν ==γήμῃ== ἡ παρθένος οὐχ	suggested-span	migrated subordinate connector ἐὰν
1corintios	7	28	C4	13	ἥμαρτεν	ἁμαρτάνω	V-AAI-3S	13	17	13,14,15,16,17	==ἥμαρτεν== θλῖψιν δὲ τῇ σαρκὶ	suggested-span	neutral finite-anchor region
1corintios	7	28	C5	18	ἕξουσιν	ἔχω	V-FAI-3P	18	23	18,19,20,21,22,23	==ἕξουσιν== οἱ τοιοῦτοι ἐγὼ δὲ ὑμῶν	suggested-span	neutral finite-anchor region
1corintios	7	28	C6	24	φείδομαι	φείδομαι	V-PMI-1S	24	24	24	==φείδομαι==	suggested-span	neutral finite-anchor region
1corintios	7	29	C1	03	φημι	φημί	V-PAI-1S	01	07	01,02,03,04,05,06,07	τοῦτο δέ ==φημι== ἀδελφοί ὁ καιρὸς συνεσταλμένος	suggested-span	neutral finite-anchor region
1corintios	7	29	C2	08	ἐστίν	εἰμί	V-PAI-3S	08	18	08,09,10,11,12,13,14,15,16,17,18	==ἐστίν== τὸ λοιπὸν ἵνα καὶ οἱ ἔχοντες γυναῖκας ὡς μὴ ἔχοντες	suggested-span	neutral finite-anchor region
1corintios	7	29	C3	19	ὦσιν	εἰμί	V-PAS-3P	19	19	19	==ὦσιν==	suggested-span	neutral finite-anchor region
1corintios	7	3	C1	07	ἀποδιδότω	ἀποδίδωμι	V-PAD-3S	01	14	01,02,03,04,05,06,07,08,09,10,11,12,13,14	τῇ γυναικὶ ὁ ἀνὴρ τὴν ὀφειλὴν ==ἀποδιδότω== ὁμοίως δὲ καὶ ἡ γυνὴ τῷ ἀνδρί	suggested-span	neutral finite-anchor region
1corintios	7	31	C1	09	παράγει	παράγω	V-PAI-3S	01	15	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15	καὶ οἱ χρώμενοι τὸν κόσμον ὡς μὴ καταχρώμενοι ==παράγει== γὰρ τὸ σχῆμα τοῦ κόσμου τούτου	suggested-span	neutral finite-anchor region
1corintios	7	32	C1	01	θέλω	θέλω	V-PAI-1S	01	07	01,02,03,04,05,06,07	==θέλω== δὲ ὑμᾶς ἀμερίμνους εἶναι ὁ ἄγαμος	suggested-span	neutral finite-anchor region
1corintios	7	32	C2	08	μεριμνᾷ	μεριμνάω	V-PAI-3S	08	12	08,09,10,11,12	==μεριμνᾷ== τὰ τοῦ κυρίου πῶς	suggested-span	neutral finite-anchor region
1corintios	7	32	C3	13	ἀρέσῃ	ἀρέσκω	V-AAS-3S	13	15	13,14,15	==ἀρέσῃ== τῷ κυρίῳ	suggested-span	neutral finite-anchor region
1corintios	7	33	C1	04	μεριμνᾷ	μεριμνάω	V-PAI-3S	01	08	01,02,03,04,05,06,07,08	ὁ δὲ γαμήσας ==μεριμνᾷ== τὰ τοῦ κόσμου πῶς	suggested-span	neutral finite-anchor region
1corintios	7	33	C2	09	ἀρέσῃ	ἀρέσκω	V-AAS-3S	09	11	09,10,11	==ἀρέσῃ== τῇ γυναικί	suggested-span	neutral finite-anchor region
1corintios	7	34	C1	02	μεμέρισται	μερίζω	V-XPI-3S	01	10	01,02,03,04,05,06,07,08,09,10	καὶ ==μεμέρισται== καὶ ἡ γυνὴ ἡ ἄγαμος καὶ ἡ παρθένος	suggested-span	neutral finite-anchor region
1corintios	7	34	C2	11	μεριμνᾷ	μεριμνάω	V-PAI-3S	11	14	11,12,13,14	==μεριμνᾷ== τὰ τοῦ κυρίου	suggested-span	neutral finite-anchor region
1corintios	7	34	C3	16	ᾖ	εἰμί	V-PAS-3S	15	26	15,16,17,18,19,20,21,22,23,24,25,26	ἵνα ==ᾖ== ἁγία καὶ τῷ σώματι καὶ ⸁τῷ πνεύματι ἡ δὲ γαμήσασα	suggested-span	migrated subordinate connector ἵνα
1corintios	7	34	C4	27	μεριμνᾷ	μεριμνάω	V-PAI-3S	27	31	27,28,29,30,31	==μεριμνᾷ== τὰ τοῦ κόσμου πῶς	suggested-span	neutral finite-anchor region
1corintios	7	34	C5	32	ἀρέσῃ	ἀρέσκω	V-AAS-3S	32	34	32,33,34	==ἀρέσῃ== τῷ ἀνδρί	suggested-span	neutral finite-anchor region
1corintios	7	35	C1	08	λέγω	λέγω	V-PAI-1S	01	12	01,02,03,04,05,06,07,08,09,10,11,12	τοῦτο δὲ πρὸς τὸ ὑμῶν αὐτῶν σύμφορον ==λέγω== οὐχ ἵνα βρόχον ὑμῖν	suggested-span	neutral finite-anchor region
1corintios	7	35	C2	13	ἐπιβάλω	ἐπιβάλλω	V-AAS-1S	13	22	13,14,15,16,17,18,19,20,21,22	==ἐπιβάλω== ἀλλὰ πρὸς τὸ εὔσχημον καὶ εὐπάρεδρον τῷ κυρίῳ ἀπερισπάστως	suggested-span	neutral finite-anchor region
1corintios	7	36	C1	09	νομίζει	νομίζω	V-PAI-3S	01	09	01,02,03,04,05,06,07,08,09	εἰ δέ τις ἀσχημονεῖν ἐπὶ τὴν παρθένον αὐτοῦ ==νομίζει==	suggested-span	neutral finite-anchor region
1corintios	7	36	C2	11	ᾖ	εἰμί	V-PAS-3S	10	14	10,11,12,13,14	ἐὰν ==ᾖ== ὑπέρακμος καὶ οὕτως	suggested-span	migrated subordinate connector ἐὰν
1corintios	7	36	C3	15	ὀφείλει	ὀφείλω	V-PAI-3S	15	17	15,16,17	==ὀφείλει== γίνεσθαι ὃ	suggested-span	neutral finite-anchor region
1corintios	7	36	C4	18	θέλει	θέλω	V-PAI-3S	18	18	18	==θέλει==	suggested-span	neutral finite-anchor region
1corintios	7	36	C5	19	ποιείτω	ποιέω	V-PAD-3S	19	20	19,20	==ποιείτω== οὐχ	suggested-span	neutral finite-anchor region
1corintios	7	36	C6	21	ἁμαρτάνει	ἁμαρτάνω	V-PAI-3S	21	21	21	==ἁμαρτάνει==	suggested-span	neutral finite-anchor region
1corintios	7	36	C7	22	γαμείτωσαν	γαμέω	V-PAD-3P	22	22	22	==γαμείτωσαν==	suggested-span	neutral finite-anchor region
1corintios	7	37	C1	03	ἕστηκεν	ἵστημι	V-XAI-3S	01	13	01,02,03,04,05,06,07,08,09,10,11,12,13	ὃς δὲ ==ἕστηκεν== ἐν τῇ καρδίᾳ αὐτοῦ ἑδραῖος μὴ ἔχων ἀνάγκην ἐξουσίαν δὲ	suggested-span	neutral finite-anchor region
1corintios	7	37	C2	14	ἔχει	ἔχω	V-PAI-3S	14	20	14,15,16,17,18,19,20	==ἔχει== περὶ τοῦ ἰδίου θελήματος καὶ τοῦτο	suggested-span	neutral finite-anchor region
1corintios	7	37	C3	21	κέκρικεν	κρίνω	V-XAI-3S	21	30	21,22,23,24,25,26,27,28,29,30	==κέκρικεν== ἐν τῇ ἰδίᾳ καρδίᾳ τηρεῖν τὴν ἑαυτοῦ παρθένον καλῶς	suggested-span	neutral finite-anchor region
1corintios	7	37	C4	31	ποιήσει	ποιέω	V-FAI-3S	31	31	31	==ποιήσει==	suggested-span	neutral finite-anchor region
1corintios	7	38	C1	09	ποιεῖ	ποιέω	V-PAI-3S	01	14	01,02,03,04,05,06,07,08,09,10,11,12,13,14	ὥστε καὶ ὁ γαμίζων τὴν παρθένον ἑαυτοῦ καλῶς ==ποιεῖ== καὶ ὁ μὴ ⸁γαμίζων κρεῖσσον	suggested-span	neutral finite-anchor region
1corintios	7	38	C2	15	ποιήσει	ποιέω	V-FAI-3S	15	15	15	==ποιήσει==	suggested-span	neutral finite-anchor region
1corintios	7	39	C1	02	δέδεται	δέω	V-XPI-3S	01	05	01,02,03,04,05	γυνὴ ==δέδεται== ἐφʼ ὅσον χρόνον	suggested-span	neutral finite-anchor region
1corintios	7	39	C2	06	ζῇ	ζάω	V-PAI-3S	06	11	06,07,08,09,10,11	==ζῇ== ὁ ἀνὴρ αὐτῆς ἐὰν δὲ	suggested-span	neutral finite-anchor region
1corintios	7	39	C3	12	κοιμηθῇ	κοιμάομαι	V-APS-3S	12	15	12,13,14,15	==κοιμηθῇ== ὁ ἀνήρ ἐλευθέρα	suggested-span	neutral finite-anchor region
1corintios	7	39	C4	16	ἐστὶν	εἰμί	V-PAI-3S	16	17	16,17	==ἐστὶν== ᾧ	suggested-span	neutral finite-anchor region
1corintios	7	39	C5	18	θέλει	θέλω	V-PAI-3S	18	22	18,19,20,21,22	==θέλει== γαμηθῆναι μόνον ἐν κυρίῳ	suggested-span	neutral finite-anchor region
1corintios	7	4	C1	07	ἐξουσιάζει	ἐξουσιάζω	V-PAI-3S	01	19	01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19	ἡ γυνὴ τοῦ ἰδίου σώματος οὐκ ==ἐξουσιάζει== ἀλλὰ ὁ ἀνήρ ὁμοίως δὲ καὶ ὁ ἀνὴρ τοῦ ἰδίου σώματος οὐκ	suggested-span	neutral finite-anchor region
1corintios	7	4	C2	20	ἐξουσιάζει	ἐξουσιάζω	V-PAI-3S	20	23	20,21,22,23	==ἐξουσιάζει== ἀλλὰ ἡ γυνή	suggested-span	neutral finite-anchor region
1corintios	7	40	C1	03	ἐστιν	εἰμί	V-PAI-3S	01	05	01,02,03,04,05	μακαριωτέρα δέ ==ἐστιν== ἐὰν οὕτως	suggested-span	neutral finite-anchor region
1corintios	7	40	C2	06	μείνῃ	μένω	V-AAS-3S	06	10	06,07,08,09,10	==μείνῃ== κατὰ τὴν ἐμὴν γνώμην	suggested-span	neutral finite-anchor region
1corintios	7	40	C3	11	δοκῶ	δοκέω	V-PAI-1S	11	16	11,12,13,14,15,16	==δοκῶ== δὲ κἀγὼ πνεῦμα θεοῦ ἔχειν	suggested-span	neutral finite-anchor region
1corintios	7	5	C1	02	ἀποστερεῖτε	ἀποστερέω	V-PAD-2P	01	10	01,02,03,04,05,06,07,08,09,10	μὴ ==ἀποστερεῖτε== ἀλλήλους εἰ μήτι ἂν ἐκ συμφώνου πρὸς καιρὸν	suggested-span	neutral finite-anchor region
