BOOK	CH	VS	G_IDX	TYPE	ID	GREEK	LEMMA	RMAC	FINITE	CONNECTOR_KIND	DEFAULT_RELATION	CERTAINTY
1corintios	10	19	02	connector	cn1	οὖν	οὖν	CONJ		coordinating	inference	certain
1corintios	10	19	03	verb	v1	φημι	φημί	V-PAI-1S	F			certain
1corintios	10	19	04	connector	cn2	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	10	19	07	verb	v2	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	10	19	08	connector	cn3	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	10	19	09	connector	cn4	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	10	19	12	verb	v3	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	10	20	01	connector	cn1	ἀλλʼ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	10	20	02	connector	cn2	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	10	20	04	verb	v1	θύουσιν	θύω	V-PAI-3P	F			certain
1corintios	10	20	06	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	10	20	07	connector	cn4	οὐ	οὐ	D---------		negation	negation	certain
1corintios	10	20	09	verb	v2	θύουσιν	θύω	V-PAI-3P	F			certain
1corintios	10	20	10	connector	cn5	οὐ	οὐ	D---------		negation	negation	certain
1corintios	10	20	11	verb	v3	θέλω	θέλω	V-PAI-1S	F			certain
1corintios	10	20	12	connector	cn6	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	10	20	17	verb	v4	γίνεσθαι	γίνομαι	V-PMN	NF			certain
1corintios	10	21	01	connector	cn1	οὐ	οὐ	D---------		negation	negation	certain
1corintios	10	21	02	verb	v1	δύνασθε	δύναμαι	V-PMI-2P	F			certain
1corintios	10	21	05	verb	v2	πίνειν	πίνω	V-PAN	NF			certain
1corintios	10	21	06	connector	cn2	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	10	21	09	connector	cn3	οὐ	οὐ	D---------		negation	negation	certain
1corintios	10	21	10	verb	v3	δύνασθε	δύναμαι	V-PMI-2P	F			certain
1corintios	10	21	13	verb	v4	μετέχειν	μετέχω	V-PAN	NF			certain
1corintios	10	21	14	connector	cn4	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	10	22	01	connector	cn1	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	10	22	02	verb	v1	παραζηλοῦμεν	παραζηλόω	V-PAI-1P	F			certain
1corintios	10	22	05	connector	cn2	μὴ	μή	X---------		negation	negation	certain
1corintios	10	22	08	verb	v2	ἐσμεν	εἰμί	V-PAI-1P	F			certain
1corintios	10	23	02	verb	v1	ἔξεστιν	ἔξεστι(ν)	V-PAI-3S	F			certain
1corintios	10	23	03	connector	cn1	ἀλλʼ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	10	23	04	connector	cn2	οὐ	οὐ	D---------		negation	negation	certain
1corintios	10	23	06	verb	v2	συμφέρει	συμφέρω	V-PAI-3S	F			certain
1corintios	10	23	08	verb	v3	ἔξεστιν	ἔξεστι(ν)	V-PAI-3S	F			certain
1corintios	10	23	09	connector	cn3	ἀλλʼ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	10	23	10	connector	cn4	οὐ	οὐ	D---------		negation	negation	certain
1corintios	10	23	12	verb	v4	οἰκοδομεῖ	οἰκοδομέω	V-PAI-3S	F			certain
1corintios	10	24	04	verb	v1	ζητείτω	ζητέω	V-PAD-3S	F			certain
1corintios	10	24	05	connector	cn1	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	10	25	05	verb	v1	πωλούμενον	πωλέω	V-PPP	NF			certain
1corintios	10	25	06	verb	v2	ἐσθίετε	ἐσθίω	V-PAD-2P	F			certain
1corintios	10	25	08	verb	v3	ἀνακρίνοντες	ἀνακρίνω	V-PAP	NF			certain
1corintios	10	26	03	connector	cn1	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	10	26	06	connector	cn2	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	10	27	01	connector	cn1	εἴ	εἰ	CONJ		subordinating	condition	certain
1corintios	10	27	03	verb	v1	καλεῖ	καλέω	V-PAI-3S	F			certain
1corintios	10	27	07	connector	cn2	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	10	27	08	verb	v2	θέλετε	θέλω	V-PAI-2P	F			certain
1corintios	10	27	09	verb	v3	πορεύεσθαι	πορεύομαι	V-PMN	NF			certain
1corintios	10	27	12	verb	v4	παρατιθέμενον	παρατίθημι	V-PPP	NF			certain
1corintios	10	27	14	verb	v5	ἐσθίετε	ἐσθίω	V-PAD-2P	F			certain
1corintios	10	27	16	verb	v6	ἀνακρίνοντες	ἀνακρίνω	V-PAP	NF			certain
1corintios	10	28	01	connector	cn1	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	10	28	02	connector	cn2	δέ	δέ	CONJ		coordinating	coordination	certain
1corintios	10	28	05	verb	v1	εἴπῃ	λέγω	V-AAS-3S	F			certain
1corintios	10	28	08	verb	v2	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	10	28	09	connector	cn3	μὴ	μή	D---------		negation	negation	certain
1corintios	10	28	10	verb	v3	ἐσθίετε	ἐσθίω	V-PAD-2P	F			certain
1corintios	10	28	14	verb	v4	μηνύσαντα	μηνύω	V-AAP	NF			certain
1corintios	10	28	15	connector	cn4	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	10	29	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	10	29	03	verb	v1	λέγω	λέγω	V-PAI-1S	F			certain
1corintios	10	29	07	connector	cn2	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	10	29	12	connector	cn3	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	10	29	16	verb	v2	κρίνεται	κρίνω	V-PPI-3S	F			certain
1corintios	10	30	01	connector	cn1	εἰ	εἰ	CONJ		subordinating	condition	certain
1corintios	10	30	04	verb	v1	μετέχω	μετέχω	V-PAI-1S	F			certain
1corintios	10	30	06	verb	v2	βλασφημοῦμαι	βλασφημέω	V-PPI-1S	F			certain
1corintios	10	30	10	verb	v3	εὐχαριστῶ	εὐχαριστέω	V-PAI-1S	F			certain
1corintios	10	31	01	connector	cn1	εἴτε	εἴτε	CONJ		coordinating	alternative	certain
1corintios	10	31	02	connector	cn2	οὖν	οὖν	CONJ		coordinating	inference	certain
1corintios	10	31	03	verb	v1	ἐσθίετε	ἐσθίω	V-PAI-2P	F			certain
1corintios	10	31	04	connector	cn3	εἴτε	εἴτε	CONJ		coordinating	alternative	certain
1corintios	10	31	05	verb	v2	πίνετε	πίνω	V-PAI-2P	F			certain
1corintios	10	31	06	connector	cn4	εἴτε	εἴτε	CONJ		coordinating	alternative	certain
1corintios	10	31	08	verb	v3	ποιεῖτε	ποιέω	V-PAI-2P	F			certain
1corintios	10	31	13	verb	v4	ποιεῖτε	ποιέω	V-PAD-2P	F			certain
1corintios	10	32	02	connector	cn1	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	10	32	04	verb	v1	γίνεσθε	γίνομαι	V-PMD-2P	F			certain
1corintios	10	32	05	connector	cn2	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	10	32	07	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	10	33	01	connector	cn1	καθὼς	καθώς	CONJ		subordinating	comparison/manner	certain
1corintios	10	33	05	verb	v1	ἀρέσκω	ἀρέσκω	V-PAI-1S	F			certain
1corintios	10	33	06	connector	cn2	μὴ	μή	D---------		negation	negation	certain
1corintios	10	33	07	verb	v2	ζητῶν	ζητέω	V-PAP	NF			certain
1corintios	10	33	11	connector	cn3	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	10	33	15	connector	cn4	ἵνα	ἵνα	CONJ		subordinating	purpose/result	certain
1corintios	10	33	16	verb	v3	σωθῶσιν	σῴζω	V-APS-3P	F			certain
1corintios	11	1	03	verb	v1	γίνεσθε	γίνομαι	V-PMD-2P	F			certain
1corintios	11	1	04	connector	cn1	καθὼς	καθώς	CONJ		subordinating	comparison/manner	certain
1corintios	11	2	01	verb	v1	ἐπαινῶ	ἐπαινέω	V-PAI-1S	F			certain
1corintios	11	2	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	11	2	04	connector	cn2	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	11	2	07	verb	v2	μέμνησθε	μιμνῄσκομαι	V-XMI-2P	F			certain
1corintios	11	2	08	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	11	2	09	connector	cn4	καθὼς	καθώς	CONJ		subordinating	comparison/manner	certain
1corintios	11	2	10	verb	v3	παρέδωκα	παραδίδωμι	V-AAI-1S	F			certain
1corintios	11	2	14	verb	v4	κατέχετε	κατέχω	V-PAI-2P	F			certain
1corintios	11	3	01	verb	v1	θέλω	θέλω	V-PAI-1S	F			certain
1corintios	11	3	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	11	3	04	verb	v2	εἰδέναι	οἶδα	V-XAN	NF			certain
1corintios	11	3	05	connector	cn2	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	11	3	12	verb	v3	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	11	3	14	connector	cn3	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	11	3	19	connector	cn4	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	11	4	03	verb	v1	προσευχόμενος	προσεύχομαι	V-PMP	NF			certain
1corintios	11	4	04	connector	cn1	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	11	4	05	verb	v2	προφητεύων	προφητεύω	V-PAP	NF			certain
1corintios	11	4	08	verb	v3	ἔχων	ἔχω	V-PAP	NF			certain
1corintios	11	4	09	verb	v4	καταισχύνει	καταισχύνω	V-PAI-3S	F			certain
1corintios	11	5	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	11	5	04	verb	v1	προσευχομένη	προσεύχομαι	V-PMP	NF			certain
1corintios	11	5	05	connector	cn2	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	11	5	06	verb	v2	προφητεύουσα	προφητεύω	V-PAP	NF			certain
1corintios	11	5	10	verb	v3	καταισχύνει	καταισχύνω	V-PAI-3S	F			certain
1corintios	11	5	15	connector	cn3	γάρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	11	5	16	verb	v4	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	11	5	17	connector	cn4	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	11	5	21	verb	v5	ἐξυρημένῃ	ξυράομαι	V-XPP	NF			certain
1corintios	11	6	01	connector	cn1	εἰ	εἰ	CONJ		subordinating	condition	certain
1corintios	11	6	02	connector	cn2	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	11	6	03	connector	cn3	οὐ	οὐ	D---------		negation	negation	certain
1corintios	11	6	04	verb	v1	κατακαλύπτεται	κατακαλύπτομαι	V-PMI-3S	F			certain
1corintios	11	6	06	connector	cn4	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	11	6	07	verb	v2	κειράσθω	κείρω	V-AMD-3S	F			certain
1corintios	11	6	08	connector	cn5	εἰ	εἰ	CONJ		subordinating	condition	certain
1corintios	11	6	09	connector	cn6	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	11	6	13	verb	v3	κείρασθαι	κείρω	V-AMN	NF			certain
1corintios	11	6	14	connector	cn7	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	11	6	15	verb	v4	ξυρᾶσθαι	ξυράομαι	V-AMN	NF			certain
1corintios	11	6	16	verb	v5	κατακαλυπτέσθω	κατακαλύπτομαι	V-PMD-3S	F			certain
1corintios	11	7	03	connector	cn1	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	11	7	04	connector	cn2	οὐκ	οὐ	D---------		negation	negation	certain
1corintios	11	7	05	verb	v1	ὀφείλει	ὀφείλω	V-PAI-3S	F			certain
1corintios	11	7	06	verb	v2	κατακαλύπτεσθαι	κατακαλύπτομαι	V-PMN	NF			certain
1corintios	11	7	10	connector	cn3	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	11	7	13	verb	v3	ὑπάρχων	ὑπάρχω	V-PAP	NF			certain
1corintios	11	7	16	connector	cn4	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	11	7	19	verb	v4	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	11	8	01	connector	cn1	οὐ	οὐ	D---------		negation	negation	certain
1corintios	11	8	02	connector	cn2	γάρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	11	8	03	verb	v1	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	11	8	07	connector	cn3	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	11	9	01	connector	cn1	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	11	9	02	connector	cn2	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	11	9	03	connector	cn3	οὐκ	οὐ	D---------		negation	negation	certain
1corintios	11	9	04	verb	v1	ἐκτίσθη	κτίζω	V-API-3S	F			certain
1corintios	11	9	09	connector	cn4	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	11	10	03	verb	v1	ὀφείλει	ὀφείλω	V-PAI-3S	F			certain
1corintios	11	10	07	verb	v2	ἔχειν	ἔχω	V-PAN	NF			certain
1corintios	11	11	01	connector	cn1	πλὴν	πλήν	CONJ		coordinating	contrast/exception	certain
1corintios	11	11	02	connector	cn2	οὔτε	οὔτε	CONJ		coordinating	negative coordination	certain
1corintios	11	11	06	connector	cn3	οὔτε	οὔτε	CONJ		coordinating	negative coordination	certain
1corintios	11	12	01	connector	cn1	ὥσπερ	ὥσπερ	CONJ		subordinating	comparison/manner	certain
1corintios	11	12	02	connector	cn2	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	11	12	09	connector	cn3	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	11	12	16	connector	cn4	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	11	13	04	verb	v1	κρίνατε	κρίνω	V-AAD-2P	F			certain
1corintios	11	13	05	verb	v2	πρέπον	πρέπω	V-PAP	NF			certain
1corintios	11	13	06	verb	v3	ἐστὶν	εἰμί	V-PAI-3S	F			certain
1corintios	11	13	11	verb	v4	προσεύχεσθαι	προσεύχομαι	V-PMN	NF			certain
1corintios	11	14	01	connector	cn1	οὐδὲ	οὐδέ	D---------		coordinating	negative coordination	certain
1corintios	11	14	05	verb	v1	διδάσκει	διδάσκω	V-PAI-3S	F			certain
1corintios	11	14	07	connector	cn2	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	11	14	10	connector	cn3	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	11	14	11	verb	v2	κομᾷ	κομάω	V-PAS-3S	F			certain
1corintios	11	14	14	verb	v3	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	11	15	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	11	15	03	connector	cn2	ἐὰν	ἐάν	CONJ		subordinating	condition	certain
1corintios	11	15	04	verb	v1	κομᾷ	κομάω	V-PAS-3S	F			certain
1corintios	11	15	07	verb	v2	ἐστιν	εἰμί	V-PAI-3S	F			certain
1corintios	11	15	08	connector	cn3	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	11	15	13	verb	v3	δέδοται	δίδωμι	V-XPI-3S	F			certain
1corintios	11	16	01	connector	cn1	εἰ	εἰ	CONJ		subordinating	condition	certain
1corintios	11	16	02	connector	cn2	δέ	δέ	CONJ		coordinating	coordination	certain
1corintios	11	16	04	verb	v1	δοκεῖ	δοκέω	V-PAI-3S	F			certain
1corintios	11	16	06	verb	v2	εἶναι	εἰμί	V-PAN	NF			certain
1corintios	11	16	10	connector	cn3	οὐκ	οὐ	D---------		negation	negation	certain
1corintios	11	16	11	verb	v3	ἔχομεν	ἔχω	V-PAI-1P	F			certain
1corintios	11	16	12	connector	cn4	οὐδὲ	οὐδέ	CONJ		coordinating	negative coordination	certain
1corintios	11	17	02	connector	cn1	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	11	17	03	verb	v1	παραγγέλλων	παραγγέλλω	V-PAP	NF			certain
1corintios	11	17	04	connector	cn2	οὐκ	οὐ	D---------		negation	negation	certain
1corintios	11	17	05	verb	v2	ἐπαινῶ	ἐπαινέω	V-PAI-1S	F			certain
1corintios	11	17	06	connector	cn3	ὅτι	ὅτι	CONJ		subordinating	content/cause	certain
1corintios	11	17	07	connector	cn4	οὐκ	οὐ	D---------		negation	negation	certain
1corintios	11	17	11	connector	cn5	ἀλλὰ	ἀλλά	CONJ		coordinating	contrast	certain
1corintios	11	17	15	verb	v3	συνέρχεσθε	συνέρχομαι	V-PMI-2P	F			certain
1corintios	11	18	03	connector	cn1	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	11	18	04	verb	v1	συνερχομένων	συνέρχομαι	V-PMP	NF			certain
1corintios	11	18	08	verb	v2	ἀκούω	ἀκούω	V-PAI-1S	F			certain
1corintios	11	18	12	verb	v3	ὑπάρχειν	ὑπάρχω	V-PAN	NF			certain
1corintios	11	18	13	connector	cn2	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	11	18	16	verb	v4	πιστεύω	πιστεύω	V-PAI-1S	F			certain
1corintios	11	19	01	verb	v1	δεῖ	δέω	V-PAI-3S	F			certain
1corintios	11	19	02	connector	cn1	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	11	19	03	connector	cn2	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	11	19	07	verb	v2	εἶναι	εἰμί	V-PAN	NF			certain
1corintios	11	19	08	connector	cn3	ἵνα	ἵνα	CONJ		subordinating	purpose/result	certain
1corintios	11	19	09	connector	cn4	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	11	19	13	verb	v3	γένωνται	γίνομαι	V-AMS-3P	F			certain
1corintios	11	20	01	verb	v1	συνερχομένων	συνέρχομαι	V-PMP	NF			certain
1corintios	11	20	02	connector	cn1	οὖν	οὖν	CONJ		coordinating	inference	certain
1corintios	11	20	07	connector	cn2	οὐκ	οὐ	D---------		negation	negation	certain
1corintios	11	20	08	verb	v2	ἔστιν	εἰμί	V-PAI-3S	F			certain
1corintios	11	20	11	verb	v3	φαγεῖν	ἐσθίω	V-AAN	NF			certain
1corintios	11	21	02	connector	cn1	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	11	21	06	verb	v1	προλαμβάνει	προλαμβάνω	V-PAI-3S	F			certain
1corintios	11	21	09	verb	v2	φαγεῖν	ἐσθίω	V-AAN	NF			certain
1corintios	11	21	10	connector	cn2	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	11	21	13	verb	v3	πεινᾷ	πεινάω	V-PAI-3S	F			certain
1corintios	11	21	15	connector	cn3	δὲ	δέ	CONJ		coordinating	coordination	certain
1corintios	11	21	16	verb	v4	μεθύει	μεθύω	V-PAI-3S	F			certain
1corintios	11	22	01	connector	cn1	μὴ	μή	X---------		negation	negation	certain
1corintios	11	22	02	connector	cn2	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	11	22	04	connector	cn3	οὐκ	οὐ	D---------		negation	negation	certain
1corintios	11	22	05	verb	v1	ἔχετε	ἔχω	V-PAI-2P	F			certain
1corintios	11	22	08	verb	v2	ἐσθίειν	ἐσθίω	V-PAN	NF			certain
1corintios	11	22	09	connector	cn4	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	11	22	10	verb	v3	πίνειν	πίνω	V-PAN	NF			certain
1corintios	11	22	11	connector	cn5	ἢ	ἤ	CONJ		coordinating	alternative/comparison	certain
1corintios	11	22	16	verb	v4	καταφρονεῖτε	καταφρονέω	V-PAI-2P	F			certain
1corintios	11	22	17	connector	cn6	καὶ	καί	CONJ		coordinating	coordination	certain
1corintios	11	22	18	verb	v5	καταισχύνετε	καταισχύνω	V-PAI-2P	F			certain
1corintios	11	22	20	connector	cn7	μὴ	μή	D---------		negation	negation	certain
1corintios	11	22	21	verb	v6	ἔχοντας	ἔχω	V-PAP	NF			certain
1corintios	11	22	23	verb	v7	εἴπω	λέγω	V-AAS-1S	F			certain
1corintios	11	22	25	verb	v8	ἐπαινέσω	ἐπαινέω	V-AAS-1S	F			certain
1corintios	11	22	29	connector	cn8	οὐκ	οὐ	D---------		negation	negation	certain
1corintios	11	22	30	verb	v9	ἐπαινῶ	ἐπαινέω	V-PAI-1S	F			certain
1corintios	11	23	02	connector	cn1	γὰρ	γάρ	CONJ		coordinating	cause/ground	certain
1corintios	11	23	03	verb	v1	παρέλαβον	παραλαμβάνω	V-AAI-1S	F			certain
1corintios	11	23	08	connector	cn2	καὶ	καί	D---------		coordinating	coordination	certain
1corintios	11	23	09	verb	v2	παρέδωκα	παραδίδωμι	V-AAI-1S	F			certain
1corintios	11	23	11	connector	cn3	ὅτι	ὅτι	D---------		subordinating	content/cause	certain
