decision	reason	greek_span	nbla_span	count	first_seen	last_seen	alignment_types
promote	accepted	ὃ	que	5	1cor 3:14	1corintios 15:1	direct
promote	accepted	ὑμᾶς	ustedes	5	1cor 2:1	1corintios 14:6	direct
promote	accepted	ὡς	como a	5	1cor 3:1	1cor 4:9	expanded
skip	excluded discourse token	καὶ	y	64	1cor 1:1	1corintios 9:4	direct
skip	already exists	οὐκ	no	44	1cor 1:16	1corintios 9:24	direct
skip	excluded discourse token	δὲ	pero	29	1cor 1:18	1corintios 7:39	direct
skip	already exists	μὴ	no	28	1cor 1:10	1corintios 9:5	direct
skip	excluded discourse token	ὁ	el	28	1cor 1:21	1corintios 9:14	direct
skip	excluded discourse token	γὰρ	porque	25	1cor 1:18	1corintios 7:31	direct
skip	mixed types: direct,expanded	θεοῦ	dios	24	1cor 1:2	1corintios 11:16	direct,expanded
skip	already exists	ἐστιν	es	19	1cor 1:18	1corintios 9:3	direct
skip	already exists	θεοῦ	de dios	18	1cor 1:1	1corintios 7:40	expanded
skip	already exists	εἰ	si	13	1cor 2:8	1corintios 9:12	direct
skip	mixed types: direct,expanded	ἐν	con	13	1cor 1:17	1cor 5:8	direct,expanded
skip	already exists	ἀλλὰ	sino	12	1cor 1:17	1corintios 7:19	direct
skip	already exists	ἐγὼ	yo	11	1cor 1:12	1corintios 11:23	direct
skip	excluded discourse token	δὲ	y	10	1cor 1:23	1corintios 7:40	direct,expanded
skip	excluded discourse token	ὁ	el que	10	1cor 1:31	1corintios 7:38	expanded
skip	excluded discourse token	γὰρ	pues	9	1cor 1:17	1corintios 14:9	direct
skip	already exists	εἴ	si	8	1cor 1:16	1corintios 14:37	direct
skip	excluded discourse token	καὶ	también	8	1cor 1:16	1corintios 12:12	direct,expanded
skip	mixed types: direct,expanded	ἐν	entre	8	1cor 1:10	1cor 6:5	direct,expanded
skip	excluded discourse token	γάρ	porque	7	1cor 1:11	1corintios 14:33	direct
skip	excluded discourse token	δὲ	sin embargo	7	1cor 1:24	1corintios 7:28	expanded
skip	already exists	χριστοῦ	de cristo	7	1cor 1:12	1corintios 12:27	expanded
skip	unsupported types: expanded,merged-forward	ἰησοῦ	jesucristo	7	1cor 1:10	1cor 6:11	expanded,merged-forward
skip	already exists	θεός	dios	6	1cor 1:27	1corintios 12:6	direct
skip	excluded discourse token	καὶ	y que	6	1cor 1:10	1corintios 8:4	expanded
skip	mixed types: direct,expanded	τὸν	al	6	1cor 2:8	1corintios 10:9	direct,expanded
skip	already exists	γυνὴ	la mujer	5	1cor 7:13	1corintios 7:39	expanded
skip	excluded discourse token	καὶ	y si	5	1corintios 12:16	1corintios 7:36	expanded
skip	mixed types: direct,expanded	ἐν	de	5	1cor 3:18	1corintios 14:6	direct,expanded
skip	already exists	ἐστίν	es	5	1cor 1:18	1corintios 7:22	direct
skip	count too low	αἰῶνος	siglo	4	1cor 1:20	1cor 2:8	direct
skip	count too low	γέγραπται	está escrito	4	1cor 1:19	1cor 4:6	expanded
skip	count too low	γλώσσῃ	en lenguas	4	1corintios 14:13	1corintios 14:4	expanded
skip	count too low	δὲ	sino que	4	1cor 1:10	1corintios 14:2	expanded
skip	count too low	εἰ	excepto	4	1cor 1:14	1corintios 12:3	direct,merged-forward
skip	count too low	εἰς	en	4	1cor 1:13	1corintios 11:25	direct
skip	count too low	εἰς	para	4	1cor 2:7	1corintios 11:17	direct
skip	count too low	κυρίου	del señor	4	1cor 1:3	1corintios 7:22	expanded
skip	count too low	κυρίῳ	señor	4	1cor 6:13	1corintios 7:35	direct
skip	count too low	μηδὲ	ni	4	1cor 5:8	1corintios 10:9	direct
skip	count too low	μου	míos	4	1cor 1:11	1corintios 11:33	direct
skip	count too low	οὐ	ni	4	1cor 1:26	1cor 6:10	expanded
skip	count too low	πάντα	todo lo	4	1corintios 13:7	1corintios 13:7	expanded
